#       Energy(Ry)            Total                 X                  Y                   Z
      0.19180000E+00      0.68877091E-03      0.22963033E-03      0.22958677E-03      0.22955381E-03
      0.19200000E+00      0.69006667E-03      0.23006232E-03      0.23001868E-03      0.22998566E-03
      0.19220000E+00      0.69136436E-03      0.23049497E-03      0.23045124E-03      0.23041815E-03
      0.19240000E+00      0.69266399E-03      0.23092825E-03      0.23088444E-03      0.23085129E-03
      0.19260000E+00      0.69396556E-03      0.23136219E-03      0.23131829E-03      0.23128508E-03
      0.19280000E+00      0.69526908E-03      0.23179678E-03      0.23175279E-03      0.23171952E-03
      0.19300000E+00      0.69657456E-03      0.23223201E-03      0.23218794E-03      0.23215460E-03
      0.19320000E+00      0.69788198E-03      0.23266790E-03      0.23262374E-03      0.23259034E-03
      0.19340000E+00      0.69919136E-03      0.23310444E-03      0.23306019E-03      0.23302673E-03
      0.19360000E+00      0.70050270E-03      0.23354163E-03      0.23349730E-03      0.23346377E-03
      0.19380000E+00      0.70181601E-03      0.23397948E-03      0.23393506E-03      0.23390147E-03
      0.19400000E+00      0.70313128E-03      0.23441798E-03      0.23437348E-03      0.23433983E-03
      0.19420000E+00      0.70444853E-03      0.23485714E-03      0.23481255E-03      0.23477884E-03
      0.19440000E+00      0.70576775E-03      0.23529696E-03      0.23525228E-03      0.23521851E-03
      0.19460000E+00      0.70708895E-03      0.23573744E-03      0.23569267E-03      0.23565883E-03
      0.19480000E+00      0.70841213E-03      0.23617858E-03      0.23613373E-03      0.23609982E-03
      0.19500000E+00      0.70973730E-03      0.23662038E-03      0.23657544E-03      0.23654147E-03
      0.19520000E+00      0.71106445E-03      0.23706285E-03      0.23701782E-03      0.23698379E-03
      0.19540000E+00      0.71239360E-03      0.23750598E-03      0.23746086E-03      0.23742677E-03
      0.19560000E+00      0.71372475E-03      0.23794977E-03      0.23790457E-03      0.23787041E-03
      0.19580000E+00      0.71505790E-03      0.23839423E-03      0.23834894E-03      0.23831472E-03
      0.19600000E+00      0.71639305E-03      0.23883937E-03      0.23879399E-03      0.23875970E-03
      0.19620000E+00      0.71773021E-03      0.23928517E-03      0.23923970E-03      0.23920535E-03
      0.19640000E+00      0.71906938E-03      0.23973164E-03      0.23968608E-03      0.23965167E-03
      0.19660000E+00      0.72041057E-03      0.24017878E-03      0.24013313E-03      0.24009866E-03
      0.19680000E+00      0.72175377E-03      0.24062659E-03      0.24058086E-03      0.24054632E-03
      0.19700000E+00      0.72309900E-03      0.24107509E-03      0.24102926E-03      0.24099466E-03
      0.19720000E+00      0.72444626E-03      0.24152425E-03      0.24147834E-03      0.24144367E-03
      0.19740000E+00      0.72579554E-03      0.24197409E-03      0.24192809E-03      0.24189336E-03
      0.19760000E+00      0.72714686E-03      0.24242461E-03      0.24237852E-03      0.24234372E-03
      0.19780000E+00      0.72850022E-03      0.24287582E-03      0.24282963E-03      0.24279477E-03
      0.19800000E+00      0.72985562E-03      0.24332770E-03      0.24328143E-03      0.24324650E-03
      0.19820000E+00      0.73121306E-03      0.24378026E-03      0.24373390E-03      0.24369890E-03
      0.19840000E+00      0.73257256E-03      0.24423351E-03      0.24418705E-03      0.24415200E-03
      0.19860000E+00      0.73393410E-03      0.24468744E-03      0.24464090E-03      0.24460577E-03
      0.19880000E+00      0.73529770E-03      0.24514205E-03      0.24509542E-03      0.24506023E-03
      0.19900000E+00      0.73666337E-03      0.24559735E-03      0.24555063E-03      0.24551538E-03
      0.19920000E+00      0.73803109E-03      0.24605335E-03      0.24600653E-03      0.24597121E-03
      0.19940000E+00      0.73940089E-03      0.24651003E-03      0.24646312E-03      0.24642774E-03
      0.19960000E+00      0.74077276E-03      0.24696740E-03      0.24692040E-03      0.24688495E-03
      0.19980000E+00      0.74214670E-03      0.24742546E-03      0.24737838E-03      0.24734286E-03
      0.20000000E+00      0.74352272E-03      0.24788422E-03      0.24783704E-03      0.24780146E-03
      0.20020000E+00      0.74490083E-03      0.24834367E-03      0.24829640E-03      0.24826075E-03
      0.20040000E+00      0.74628102E-03      0.24880382E-03      0.24875646E-03      0.24872074E-03
      0.20060000E+00      0.74766331E-03      0.24926466E-03      0.24921721E-03      0.24918143E-03
      0.20080000E+00      0.74904769E-03      0.24972621E-03      0.24967866E-03      0.24964282E-03
      0.20100000E+00      0.75043416E-03      0.25018845E-03      0.25014081E-03      0.25010490E-03
      0.20120000E+00      0.75182275E-03      0.25065139E-03      0.25060367E-03      0.25056769E-03
      0.20140000E+00      0.75321343E-03      0.25111504E-03      0.25106722E-03      0.25103117E-03
      0.20160000E+00      0.75460623E-03      0.25157939E-03      0.25153148E-03      0.25149537E-03
      0.20180000E+00      0.75600115E-03      0.25204444E-03      0.25199644E-03      0.25196026E-03
      0.20200000E+00      0.75739818E-03      0.25251021E-03      0.25246211E-03      0.25242586E-03
      0.20220000E+00      0.75879733E-03      0.25297667E-03      0.25292849E-03      0.25289217E-03
      0.20240000E+00      0.76019862E-03      0.25344385E-03      0.25339557E-03      0.25335919E-03
      0.20260000E+00      0.76160203E-03      0.25391174E-03      0.25386337E-03      0.25382692E-03
      0.20280000E+00      0.76300757E-03      0.25438034E-03      0.25433187E-03      0.25429536E-03
      0.20300000E+00      0.76441526E-03      0.25484965E-03      0.25480109E-03      0.25476451E-03
      0.20320000E+00      0.76582508E-03      0.25531968E-03      0.25527103E-03      0.25523438E-03
      0.20340000E+00      0.76723706E-03      0.25579042E-03      0.25574168E-03      0.25570496E-03
      0.20360000E+00      0.76865118E-03      0.25626188E-03      0.25621304E-03      0.25617626E-03
      0.20380000E+00      0.77006746E-03      0.25673406E-03      0.25668512E-03      0.25664827E-03
      0.20400000E+00      0.77148590E-03      0.25720696E-03      0.25715793E-03      0.25712101E-03
      0.20420000E+00      0.77290650E-03      0.25768058E-03      0.25763145E-03      0.25759446E-03
      0.20440000E+00      0.77432926E-03      0.25815492E-03      0.25810570E-03      0.25806864E-03
      0.20460000E+00      0.77575420E-03      0.25862998E-03      0.25858067E-03      0.25854355E-03
      0.20480000E+00      0.77718131E-03      0.25910577E-03      0.25905636E-03      0.25901917E-03
      0.20500000E+00      0.77861060E-03      0.25958229E-03      0.25953278E-03      0.25949552E-03
      0.20520000E+00      0.78004207E-03      0.26005953E-03      0.26000993E-03      0.25997260E-03
      0.20540000E+00      0.78147573E-03      0.26053751E-03      0.26048781E-03      0.26045041E-03
      0.20560000E+00      0.78291158E-03      0.26101621E-03      0.26096642E-03      0.26092895E-03
      0.20580000E+00      0.78434963E-03      0.26149565E-03      0.26144576E-03      0.26140822E-03
      0.20600000E+00      0.78578987E-03      0.26197581E-03      0.26192583E-03      0.26188823E-03
      0.20620000E+00      0.78723232E-03      0.26245672E-03      0.26240664E-03      0.26236897E-03
      0.20640000E+00      0.78867698E-03      0.26293836E-03      0.26288818E-03      0.26285044E-03
      0.20660000E+00      0.79012384E-03      0.26342073E-03      0.26337046E-03      0.26333265E-03
      0.20680000E+00      0.79157293E-03      0.26390385E-03      0.26385348E-03      0.26381560E-03
      0.20700000E+00      0.79302423E-03      0.26438770E-03      0.26433724E-03      0.26429929E-03
      0.20720000E+00      0.79447776E-03      0.26487230E-03      0.26482174E-03      0.26478372E-03
      0.20740000E+00      0.79593351E-03      0.26535764E-03      0.26530698E-03      0.26526889E-03
      0.20760000E+00      0.79739150E-03      0.26584372E-03      0.26579297E-03      0.26575481E-03
      0.20780000E+00      0.79885173E-03      0.26633055E-03      0.26627970E-03      0.26624147E-03
      0.20800000E+00      0.80031419E-03      0.26681813E-03      0.26676718E-03      0.26672888E-03
      0.20820000E+00      0.80177890E-03      0.26730646E-03      0.26725541E-03      0.26721704E-03
      0.20840000E+00      0.80324586E-03      0.26779553E-03      0.26774439E-03      0.26770595E-03
      0.20860000E+00      0.80471508E-03      0.26828536E-03      0.26823411E-03      0.26819561E-03
      0.20880000E+00      0.80618655E-03      0.26877594E-03      0.26872460E-03      0.26868602E-03
      0.20900000E+00      0.80766029E-03      0.26926727E-03      0.26921583E-03      0.26917718E-03
      0.20920000E+00      0.80913629E-03      0.26975936E-03      0.26970782E-03      0.26966910E-03
      0.20940000E+00      0.81061456E-03      0.27025221E-03      0.27020057E-03      0.27016178E-03
      0.20960000E+00      0.81209511E-03      0.27074581E-03      0.27069408E-03      0.27065522E-03
      0.20980000E+00      0.81357793E-03      0.27124018E-03      0.27118834E-03      0.27114941E-03
      0.21000000E+00      0.81506304E-03      0.27173530E-03      0.27168337E-03      0.27164437E-03
      0.21020000E+00      0.81655044E-03      0.27223119E-03      0.27217916E-03      0.27214009E-03
      0.21040000E+00      0.81804013E-03      0.27272785E-03      0.27267571E-03      0.27263657E-03
      0.21060000E+00      0.81953212E-03      0.27322527E-03      0.27317303E-03      0.27313382E-03
      0.21080000E+00      0.82102640E-03      0.27372345E-03      0.27367112E-03      0.27363183E-03
      0.21100000E+00      0.82252300E-03      0.27422241E-03      0.27416998E-03      0.27413062E-03
      0.21120000E+00      0.82402190E-03      0.27472213E-03      0.27466960E-03      0.27463017E-03
      0.21140000E+00      0.82552312E-03      0.27522263E-03      0.27517000E-03      0.27513049E-03
      0.21160000E+00      0.82702665E-03      0.27572390E-03      0.27567117E-03      0.27563159E-03
      0.21180000E+00      0.82853251E-03      0.27622594E-03      0.27617311E-03      0.27613346E-03
      0.21200000E+00      0.83004070E-03      0.27672876E-03      0.27667583E-03      0.27663611E-03
      0.21220000E+00      0.83155122E-03      0.27723236E-03      0.27717933E-03      0.27713953E-03
      0.21240000E+00      0.83306407E-03      0.27773674E-03      0.27768360E-03      0.27764374E-03
      0.21260000E+00      0.83457927E-03      0.27824189E-03      0.27818866E-03      0.27814872E-03
      0.21280000E+00      0.83609681E-03      0.27874783E-03      0.27869449E-03      0.27865448E-03
      0.21300000E+00      0.83761670E-03      0.27925455E-03      0.27920111E-03      0.27916103E-03
      0.21320000E+00      0.83913894E-03      0.27976206E-03      0.27970852E-03      0.27966836E-03
      0.21340000E+00      0.84066354E-03      0.28027035E-03      0.28021671E-03      0.28017648E-03
      0.21360000E+00      0.84219051E-03      0.28077943E-03      0.28072569E-03      0.28068539E-03
      0.21380000E+00      0.84371984E-03      0.28128930E-03      0.28123546E-03      0.28119508E-03
      0.21400000E+00      0.84525155E-03      0.28179996E-03      0.28174601E-03      0.28170557E-03
      0.21420000E+00      0.84678563E-03      0.28231142E-03      0.28225737E-03      0.28221685E-03
      0.21440000E+00      0.84832209E-03      0.28282367E-03      0.28276951E-03      0.28272892E-03
      0.21460000E+00      0.84986094E-03      0.28333671E-03      0.28328245E-03      0.28324178E-03
      0.21480000E+00      0.85140218E-03      0.28385055E-03      0.28379619E-03      0.28375545E-03
      0.21500000E+00      0.85294582E-03      0.28436519E-03      0.28431072E-03      0.28426991E-03
      0.21520000E+00      0.85449185E-03      0.28488062E-03      0.28482606E-03      0.28478517E-03
      0.21540000E+00      0.85604029E-03      0.28539686E-03      0.28534219E-03      0.28530123E-03
      0.21560000E+00      0.85759113E-03      0.28591391E-03      0.28585913E-03      0.28581810E-03
      0.21580000E+00      0.85914439E-03      0.28643175E-03      0.28637687E-03      0.28633576E-03
      0.21600000E+00      0.86070007E-03      0.28695041E-03      0.28689542E-03      0.28685424E-03
      0.21620000E+00      0.86225817E-03      0.28746987E-03      0.28741478E-03      0.28737352E-03
      0.21640000E+00      0.86381870E-03      0.28799014E-03      0.28793495E-03      0.28789361E-03
      0.21660000E+00      0.86538165E-03      0.28851122E-03      0.28845592E-03      0.28841451E-03
      0.21680000E+00      0.86694705E-03      0.28903311E-03      0.28897771E-03      0.28893623E-03
      0.21700000E+00      0.86851489E-03      0.28955582E-03      0.28950031E-03      0.28945876E-03
      0.21720000E+00      0.87008517E-03      0.29007934E-03      0.29002373E-03      0.28998210E-03
      0.21740000E+00      0.87165790E-03      0.29060368E-03      0.29054796E-03      0.29050626E-03
      0.21760000E+00      0.87323309E-03      0.29112884E-03      0.29107302E-03      0.29103123E-03
      0.21780000E+00      0.87481074E-03      0.29165482E-03      0.29159889E-03      0.29155703E-03
      0.21800000E+00      0.87639085E-03      0.29218162E-03      0.29212558E-03      0.29208365E-03
      0.21820000E+00      0.87797343E-03      0.29270924E-03      0.29265310E-03      0.29261109E-03
      0.21840000E+00      0.87955849E-03      0.29323769E-03      0.29318144E-03      0.29313936E-03
      0.21860000E+00      0.88114603E-03      0.29376697E-03      0.29371061E-03      0.29366845E-03
      0.21880000E+00      0.88273605E-03      0.29429707E-03      0.29424061E-03      0.29419837E-03
      0.21900000E+00      0.88432856E-03      0.29482800E-03      0.29477143E-03      0.29472912E-03
      0.21920000E+00      0.88592356E-03      0.29535977E-03      0.29530309E-03      0.29526070E-03
      0.21940000E+00      0.88752106E-03      0.29589236E-03      0.29583558E-03      0.29579311E-03
      0.21960000E+00      0.88912106E-03      0.29642579E-03      0.29636890E-03      0.29632636E-03
      0.21980000E+00      0.89072357E-03      0.29696006E-03      0.29690306E-03      0.29686045E-03
      0.22000000E+00      0.89232860E-03      0.29749517E-03      0.29743806E-03      0.29739537E-03
      0.22020000E+00      0.89393614E-03      0.29803111E-03      0.29797390E-03      0.29793113E-03
      0.22040000E+00      0.89554620E-03      0.29856790E-03      0.29851058E-03      0.29846773E-03
      0.22060000E+00      0.89715879E-03      0.29910552E-03      0.29904810E-03      0.29900517E-03
      0.22080000E+00      0.89877391E-03      0.29964400E-03      0.29958646E-03      0.29954346E-03
      0.22100000E+00      0.90039158E-03      0.30018332E-03      0.30012567E-03      0.30008259E-03
      0.22120000E+00      0.90201178E-03      0.30072348E-03      0.30066573E-03      0.30062257E-03
      0.22140000E+00      0.90363453E-03      0.30126450E-03      0.30120663E-03      0.30116340E-03
      0.22160000E+00      0.90525983E-03      0.30180636E-03      0.30174839E-03      0.30170508E-03
      0.22180000E+00      0.90688769E-03      0.30234908E-03      0.30229100E-03      0.30224761E-03
      0.22200000E+00      0.90851811E-03      0.30289265E-03      0.30283446E-03      0.30279099E-03
      0.22220000E+00      0.91015110E-03      0.30343708E-03      0.30337878E-03      0.30333523E-03
      0.22240000E+00      0.91178665E-03      0.30398237E-03      0.30392396E-03      0.30388033E-03
      0.22260000E+00      0.91342479E-03      0.30452851E-03      0.30446999E-03      0.30442629E-03
      0.22280000E+00      0.91506551E-03      0.30507552E-03      0.30501689E-03      0.30497310E-03
      0.22300000E+00      0.91670881E-03      0.30562339E-03      0.30556464E-03      0.30552078E-03
      0.22320000E+00      0.91835471E-03      0.30617212E-03      0.30611326E-03      0.30606933E-03
      0.22340000E+00      0.92000320E-03      0.30672172E-03      0.30666275E-03      0.30661873E-03
      0.22360000E+00      0.92165430E-03      0.30727218E-03      0.30721311E-03      0.30716901E-03
      0.22380000E+00      0.92330800E-03      0.30782352E-03      0.30776433E-03      0.30772015E-03
      0.22400000E+00      0.92496431E-03      0.30837572E-03      0.30831642E-03      0.30827217E-03
      0.22420000E+00      0.92662325E-03      0.30892880E-03      0.30886939E-03      0.30882506E-03
      0.22440000E+00      0.92828480E-03      0.30948275E-03      0.30942323E-03      0.30937882E-03
      0.22460000E+00      0.92994898E-03      0.31003758E-03      0.30997795E-03      0.30993345E-03
      0.22480000E+00      0.93161580E-03      0.31059329E-03      0.31053354E-03      0.31048897E-03
      0.22500000E+00      0.93328525E-03      0.31114987E-03      0.31109001E-03      0.31104536E-03
      0.22520000E+00      0.93495734E-03      0.31170734E-03      0.31164737E-03      0.31160264E-03
      0.22540000E+00      0.93663209E-03      0.31226569E-03      0.31220561E-03      0.31216079E-03
      0.22560000E+00      0.93830948E-03      0.31282492E-03      0.31276473E-03      0.31271983E-03
      0.22580000E+00      0.93998954E-03      0.31338504E-03      0.31332473E-03      0.31327976E-03
      0.22600000E+00      0.94167226E-03      0.31394605E-03      0.31388563E-03      0.31384058E-03
      0.22620000E+00      0.94335765E-03      0.31450795E-03      0.31444741E-03      0.31440228E-03
      0.22640000E+00      0.94504571E-03      0.31507074E-03      0.31501009E-03      0.31496488E-03
      0.22660000E+00      0.94673645E-03      0.31563442E-03      0.31557366E-03      0.31552836E-03
      0.22680000E+00      0.94842987E-03      0.31619900E-03      0.31613812E-03      0.31609275E-03
      0.22700000E+00      0.95012599E-03      0.31676448E-03      0.31670348E-03      0.31665803E-03
      0.22720000E+00      0.95182480E-03      0.31733085E-03      0.31726974E-03      0.31722421E-03
      0.22740000E+00      0.95352631E-03      0.31789813E-03      0.31783690E-03      0.31779128E-03
      0.22760000E+00      0.95523053E-03      0.31846630E-03      0.31840496E-03      0.31835926E-03
      0.22780000E+00      0.95693746E-03      0.31903538E-03      0.31897393E-03      0.31892815E-03
      0.22800000E+00      0.95864710E-03      0.31960537E-03      0.31954380E-03      0.31949794E-03
      0.22820000E+00      0.96035947E-03      0.32017626E-03      0.32011458E-03      0.32006863E-03
      0.22840000E+00      0.96207456E-03      0.32074806E-03      0.32068626E-03      0.32064024E-03
      0.22860000E+00      0.96379239E-03      0.32132078E-03      0.32125886E-03      0.32121275E-03
      0.22880000E+00      0.96551295E-03      0.32189440E-03      0.32183237E-03      0.32178618E-03
      0.22900000E+00      0.96723626E-03      0.32246894E-03      0.32240680E-03      0.32236052E-03
      0.22920000E+00      0.96896232E-03      0.32304440E-03      0.32298214E-03      0.32293578E-03
      0.22940000E+00      0.97069113E-03      0.32362078E-03      0.32355840E-03      0.32351196E-03
      0.22960000E+00      0.97242270E-03      0.32419807E-03      0.32413557E-03      0.32408905E-03
      0.22980000E+00      0.97415703E-03      0.32477629E-03      0.32471367E-03      0.32466707E-03
      0.23000000E+00      0.97589414E-03      0.32535543E-03      0.32529270E-03      0.32524601E-03
      0.23020000E+00      0.97763402E-03      0.32593550E-03      0.32587265E-03      0.32582588E-03
      0.23040000E+00      0.97937668E-03      0.32651649E-03      0.32645352E-03      0.32640667E-03
      0.23060000E+00      0.98112213E-03      0.32709842E-03      0.32703533E-03      0.32698839E-03
      0.23080000E+00      0.98287038E-03      0.32768127E-03      0.32761806E-03      0.32757104E-03
      0.23100000E+00      0.98462142E-03      0.32826506E-03      0.32820173E-03      0.32815463E-03
      0.23120000E+00      0.98637526E-03      0.32884978E-03      0.32878634E-03      0.32873915E-03
      0.23140000E+00      0.98813192E-03      0.32943544E-03      0.32937188E-03      0.32932460E-03
      0.23160000E+00      0.98989138E-03      0.33002203E-03      0.32995835E-03      0.32991100E-03
      0.23180000E+00      0.99165367E-03      0.33060957E-03      0.33054577E-03      0.33049833E-03
      0.23200000E+00      0.99341879E-03      0.33119805E-03      0.33113413E-03      0.33108661E-03
      0.23220000E+00      0.99518673E-03      0.33178747E-03      0.33172343E-03      0.33167582E-03
      0.23240000E+00      0.99695751E-03      0.33237784E-03      0.33231368E-03      0.33226599E-03
      0.23260000E+00      0.99873114E-03      0.33296916E-03      0.33290488E-03      0.33285710E-03
      0.23280000E+00      0.10005076E-02      0.33356142E-03      0.33349703E-03      0.33344916E-03
      0.23300000E+00      0.10022869E-02      0.33415464E-03      0.33409012E-03      0.33404218E-03
      0.23320000E+00      0.10040691E-02      0.33474881E-03      0.33468417E-03      0.33463614E-03
      0.23340000E+00      0.10058542E-02      0.33534394E-03      0.33527918E-03      0.33523106E-03
      0.23360000E+00      0.10076421E-02      0.33594003E-03      0.33587514E-03      0.33582694E-03
      0.23380000E+00      0.10094329E-02      0.33653707E-03      0.33647206E-03      0.33642378E-03
      0.23400000E+00      0.10112266E-02      0.33713507E-03      0.33706995E-03      0.33702157E-03
      0.23420000E+00      0.10130232E-02      0.33773404E-03      0.33766879E-03      0.33762033E-03
      0.23440000E+00      0.10148226E-02      0.33833397E-03      0.33826860E-03      0.33822006E-03
      0.23460000E+00      0.10166250E-02      0.33893487E-03      0.33886938E-03      0.33882075E-03
      0.23480000E+00      0.10184303E-02      0.33953674E-03      0.33947112E-03      0.33942241E-03
      0.23500000E+00      0.10202385E-02      0.34013958E-03      0.34007384E-03      0.34002504E-03
      0.23520000E+00      0.10220496E-02      0.34074339E-03      0.34067753E-03      0.34062864E-03
      0.23540000E+00      0.10238636E-02      0.34134817E-03      0.34128219E-03      0.34123321E-03
      0.23560000E+00      0.10256805E-02      0.34195394E-03      0.34188783E-03      0.34183876E-03
      0.23580000E+00      0.10275004E-02      0.34256068E-03      0.34249445E-03      0.34244529E-03
      0.23600000E+00      0.10293232E-02      0.34316840E-03      0.34310204E-03      0.34305281E-03
      0.23620000E+00      0.10311490E-02      0.34377710E-03      0.34371062E-03      0.34366130E-03
      0.23640000E+00      0.10329777E-02      0.34438679E-03      0.34432019E-03      0.34427077E-03
      0.23660000E+00      0.10348094E-02      0.34499746E-03      0.34493074E-03      0.34488124E-03
      0.23680000E+00      0.10366441E-02      0.34560912E-03      0.34554228E-03      0.34549269E-03
      0.23700000E+00      0.10384817E-02      0.34622178E-03      0.34615480E-03      0.34610513E-03
      0.23720000E+00      0.10403223E-02      0.34683542E-03      0.34676832E-03      0.34671856E-03
      0.23740000E+00      0.10421659E-02      0.34745006E-03      0.34738284E-03      0.34733299E-03
      0.23760000E+00      0.10440125E-02      0.34806570E-03      0.34799835E-03      0.34794841E-03
      0.23780000E+00      0.10458620E-02      0.34868233E-03      0.34861486E-03      0.34856483E-03
      0.23800000E+00      0.10477146E-02      0.34929997E-03      0.34923236E-03      0.34918225E-03
      0.23820000E+00      0.10495701E-02      0.34991860E-03      0.34985088E-03      0.34980067E-03
      0.23840000E+00      0.10514287E-02      0.35053824E-03      0.35047039E-03      0.35042009E-03
      0.23860000E+00      0.10532903E-02      0.35115889E-03      0.35109091E-03      0.35104053E-03
      0.23880000E+00      0.10551550E-02      0.35178055E-03      0.35171244E-03      0.35166197E-03
      0.23900000E+00      0.10570226E-02      0.35240321E-03      0.35233498E-03      0.35228442E-03
      0.23920000E+00      0.10588933E-02      0.35302689E-03      0.35295853E-03      0.35290788E-03
      0.23940000E+00      0.10607670E-02      0.35365158E-03      0.35358310E-03      0.35353235E-03
      0.23960000E+00      0.10626438E-02      0.35427729E-03      0.35420868E-03      0.35415785E-03
      0.23980000E+00      0.10645237E-02      0.35490402E-03      0.35483528E-03      0.35478436E-03
      0.24000000E+00      0.10664066E-02      0.35553177E-03      0.35546290E-03      0.35541189E-03
      0.24020000E+00      0.10682925E-02      0.35616054E-03      0.35609154E-03      0.35604044E-03
      0.24040000E+00      0.10701816E-02      0.35679034E-03      0.35672121E-03      0.35667002E-03
      0.24060000E+00      0.10720737E-02      0.35742116E-03      0.35735190E-03      0.35730062E-03
      0.24080000E+00      0.10739689E-02      0.35805301E-03      0.35798363E-03      0.35793226E-03
      0.24100000E+00      0.10758672E-02      0.35868590E-03      0.35861638E-03      0.35856492E-03
      0.24120000E+00      0.10777686E-02      0.35931981E-03      0.35925017E-03      0.35919862E-03
      0.24140000E+00      0.10796731E-02      0.35995477E-03      0.35988499E-03      0.35983335E-03
      0.24160000E+00      0.10815807E-02      0.36059075E-03      0.36052085E-03      0.36046911E-03
      0.24180000E+00      0.10834914E-02      0.36122778E-03      0.36115775E-03      0.36110592E-03
      0.24200000E+00      0.10854053E-02      0.36186585E-03      0.36179569E-03      0.36174377E-03
      0.24220000E+00      0.10873223E-02      0.36250497E-03      0.36243467E-03      0.36238266E-03
      0.24240000E+00      0.10892424E-02      0.36314512E-03      0.36307470E-03      0.36302260E-03
      0.24260000E+00      0.10911657E-02      0.36378633E-03      0.36371577E-03      0.36366358E-03
      0.24280000E+00      0.10930921E-02      0.36442859E-03      0.36435790E-03      0.36430561E-03
      0.24300000E+00      0.10950217E-02      0.36507190E-03      0.36500108E-03      0.36494870E-03
      0.24320000E+00      0.10969544E-02      0.36571626E-03      0.36564531E-03      0.36559284E-03
      0.24340000E+00      0.10988903E-02      0.36636168E-03      0.36629060E-03      0.36623804E-03
      0.24360000E+00      0.11008294E-02      0.36700816E-03      0.36693694E-03      0.36688429E-03
      0.24380000E+00      0.11027717E-02      0.36765570E-03      0.36758435E-03      0.36753160E-03
      0.24400000E+00      0.11047171E-02      0.36830430E-03      0.36823282E-03      0.36817998E-03
      0.24420000E+00      0.11066657E-02      0.36895397E-03      0.36888235E-03      0.36882942E-03
      0.24440000E+00      0.11086176E-02      0.36960470E-03      0.36953296E-03      0.36947993E-03
      0.24460000E+00      0.11105726E-02      0.37025651E-03      0.37018463E-03      0.37013151E-03
      0.24480000E+00      0.11125309E-02      0.37090938E-03      0.37083737E-03      0.37078416E-03
      0.24500000E+00      0.11144924E-02      0.37156333E-03      0.37149118E-03      0.37143788E-03
      0.24520000E+00      0.11164571E-02      0.37221836E-03      0.37214608E-03      0.37209268E-03
      0.24540000E+00      0.11184251E-02      0.37287446E-03      0.37280204E-03      0.37274855E-03
      0.24560000E+00      0.11203962E-02      0.37353165E-03      0.37345909E-03      0.37340551E-03
      0.24580000E+00      0.11223707E-02      0.37418991E-03      0.37411723E-03      0.37406354E-03
      0.24600000E+00      0.11243484E-02      0.37484927E-03      0.37477644E-03      0.37472267E-03
      0.24620000E+00      0.11263293E-02      0.37550970E-03      0.37543675E-03      0.37538288E-03
      0.24640000E+00      0.11283135E-02      0.37617123E-03      0.37609814E-03      0.37604417E-03
      0.24660000E+00      0.11303010E-02      0.37683385E-03      0.37676062E-03      0.37670656E-03
      0.24680000E+00      0.11322918E-02      0.37749757E-03      0.37742420E-03      0.37737004E-03
      0.24700000E+00      0.11342859E-02      0.37816238E-03      0.37808887E-03      0.37803462E-03
      0.24720000E+00      0.11362832E-02      0.37882828E-03      0.37875464E-03      0.37870030E-03
      0.24740000E+00      0.11382839E-02      0.37949529E-03      0.37942152E-03      0.37936707E-03
      0.24760000E+00      0.11402878E-02      0.38016340E-03      0.38008949E-03      0.38003495E-03
      0.24780000E+00      0.11422951E-02      0.38083262E-03      0.38075857E-03      0.38070394E-03
      0.24800000E+00      0.11443057E-02      0.38150294E-03      0.38142875E-03      0.38137403E-03
      0.24820000E+00      0.11463196E-02      0.38217438E-03      0.38210005E-03      0.38204522E-03
      0.24840000E+00      0.11483369E-02      0.38284692E-03      0.38277246E-03      0.38271753E-03
      0.24860000E+00      0.11503575E-02      0.38352058E-03      0.38344598E-03      0.38339096E-03
      0.24880000E+00      0.11523815E-02      0.38419536E-03      0.38412061E-03      0.38406550E-03
      0.24900000E+00      0.11544088E-02      0.38487125E-03      0.38479637E-03      0.38474116E-03
      0.24920000E+00      0.11564395E-02      0.38554827E-03      0.38547325E-03      0.38541794E-03
      0.24940000E+00      0.11584735E-02      0.38622640E-03      0.38615125E-03      0.38609584E-03
      0.24960000E+00      0.11605109E-02      0.38690567E-03      0.38683037E-03      0.38677487E-03
      0.24980000E+00      0.11625517E-02      0.38758606E-03      0.38751063E-03      0.38745503E-03
      0.25000000E+00      0.11645959E-02      0.38826759E-03      0.38819201E-03      0.38813631E-03
      0.25020000E+00      0.11666435E-02      0.38895024E-03      0.38887452E-03      0.38881873E-03
      0.25040000E+00      0.11686945E-02      0.38963403E-03      0.38955817E-03      0.38950228E-03
      0.25060000E+00      0.11707489E-02      0.39031896E-03      0.39024296E-03      0.39018697E-03
      0.25080000E+00      0.11728067E-02      0.39100503E-03      0.39092889E-03      0.39087280E-03
      0.25100000E+00      0.11748680E-02      0.39169224E-03      0.39161596E-03      0.39155977E-03
      0.25120000E+00      0.11769327E-02      0.39238060E-03      0.39230417E-03      0.39224789E-03
      0.25140000E+00      0.11790008E-02      0.39307010E-03      0.39299353E-03      0.39293715E-03
      0.25160000E+00      0.11810723E-02      0.39376075E-03      0.39368404E-03      0.39362756E-03
      0.25180000E+00      0.11831474E-02      0.39445255E-03      0.39437570E-03      0.39431912E-03
      0.25200000E+00      0.11852259E-02      0.39514551E-03      0.39506852E-03      0.39501183E-03
      0.25220000E+00      0.11873078E-02      0.39583962E-03      0.39576249E-03      0.39570571E-03
