#       Energy(Ry)            Total                 X                  Y                   Z
      0.39540000E+00      0.52736027E-02      0.17553241E-02      0.17593969E-02      0.17588818E-02
      0.39560000E+00      0.52844364E-02      0.17589301E-02      0.17630111E-02      0.17624951E-02
      0.39580000E+00      0.52952977E-02      0.17625454E-02      0.17666346E-02      0.17661177E-02
      0.39600000E+00      0.53061868E-02      0.17661699E-02      0.17702673E-02      0.17697495E-02
      0.39620000E+00      0.53171036E-02      0.17698037E-02      0.17739093E-02      0.17733906E-02
      0.39640000E+00      0.53280484E-02      0.17734467E-02      0.17775607E-02      0.17770410E-02
      0.39660000E+00      0.53390212E-02      0.17770991E-02      0.17812213E-02      0.17807008E-02
      0.39680000E+00      0.53500220E-02      0.17807608E-02      0.17848914E-02      0.17843699E-02
      0.39700000E+00      0.53610511E-02      0.17844319E-02      0.17885708E-02      0.17880484E-02
      0.39720000E+00      0.53721084E-02      0.17881124E-02      0.17922597E-02      0.17917363E-02
      0.39740000E+00      0.53831941E-02      0.17918024E-02      0.17959580E-02      0.17954337E-02
      0.39760000E+00      0.53943083E-02      0.17955018E-02      0.17996659E-02      0.17991406E-02
      0.39780000E+00      0.54054511E-02      0.17992108E-02      0.18033832E-02      0.18028571E-02
      0.39800000E+00      0.54166225E-02      0.18029292E-02      0.18071102E-02      0.18065831E-02
      0.39820000E+00      0.54278226E-02      0.18066573E-02      0.18108467E-02      0.18103186E-02
      0.39840000E+00      0.54390517E-02      0.18103950E-02      0.18145928E-02      0.18140639E-02
      0.39860000E+00      0.54503096E-02      0.18141423E-02      0.18183486E-02      0.18178187E-02
      0.39880000E+00      0.54615967E-02      0.18178993E-02      0.18221141E-02      0.18215833E-02
      0.39900000E+00      0.54729128E-02      0.18216659E-02      0.18258894E-02      0.18253575E-02
      0.39920000E+00      0.54842583E-02      0.18254423E-02      0.18296743E-02      0.18291416E-02
      0.39940000E+00      0.54956330E-02      0.18292285E-02      0.18334691E-02      0.18329354E-02
      0.39960000E+00      0.55070372E-02      0.18330245E-02      0.18372737E-02      0.18367390E-02
      0.39980000E+00      0.55184710E-02      0.18368303E-02      0.18410881E-02      0.18405525E-02
      0.40000000E+00      0.55299343E-02      0.18406460E-02      0.18449125E-02      0.18443759E-02
      0.40020000E+00      0.55414275E-02      0.18444715E-02      0.18487467E-02      0.18482092E-02
      0.40040000E+00      0.55529504E-02      0.18483071E-02      0.18525909E-02      0.18520524E-02
      0.40060000E+00      0.55645034E-02      0.18521525E-02      0.18564451E-02      0.18559057E-02
      0.40080000E+00      0.55760863E-02      0.18560080E-02      0.18603094E-02      0.18597689E-02
      0.40100000E+00      0.55876994E-02      0.18598735E-02      0.18641836E-02      0.18636422E-02
      0.40120000E+00      0.55993428E-02      0.18637491E-02      0.18680680E-02      0.18675256E-02
      0.40140000E+00      0.56110165E-02      0.18676348E-02      0.18719625E-02      0.18714192E-02
      0.40160000E+00      0.56227206E-02      0.18715306E-02      0.18758672E-02      0.18753228E-02
      0.40180000E+00      0.56344553E-02      0.18754366E-02      0.18797820E-02      0.18792367E-02
      0.40200000E+00      0.56462207E-02      0.18793528E-02      0.18837071E-02      0.18831608E-02
      0.40220000E+00      0.56580168E-02      0.18832792E-02      0.18876424E-02      0.18870952E-02
      0.40240000E+00      0.56698439E-02      0.18872159E-02      0.18915881E-02      0.18910398E-02
      0.40260000E+00      0.56817018E-02      0.18911630E-02      0.18955440E-02      0.18949948E-02
      0.40280000E+00      0.56935909E-02      0.18951203E-02      0.18995104E-02      0.18989602E-02
      0.40300000E+00      0.57055112E-02      0.18990881E-02      0.19034871E-02      0.19029359E-02
      0.40320000E+00      0.57174627E-02      0.19030663E-02      0.19074743E-02      0.19069221E-02
      0.40340000E+00      0.57294457E-02      0.19070549E-02      0.19114720E-02      0.19109188E-02
      0.40360000E+00      0.57414601E-02      0.19110540E-02      0.19154802E-02      0.19149260E-02
      0.40380000E+00      0.57535062E-02      0.19150636E-02      0.19194989E-02      0.19189437E-02
      0.40400000E+00      0.57655840E-02      0.19190838E-02      0.19235282E-02      0.19229720E-02
      0.40420000E+00      0.57776937E-02      0.19231146E-02      0.19275681E-02      0.19270109E-02
      0.40440000E+00      0.57898353E-02      0.19271561E-02      0.19316187E-02      0.19310605E-02
      0.40460000E+00      0.58020089E-02      0.19312082E-02      0.19356800E-02      0.19351208E-02
      0.40480000E+00      0.58142147E-02      0.19352710E-02      0.19397520E-02      0.19391918E-02
      0.40500000E+00      0.58264528E-02      0.19393445E-02      0.19438348E-02      0.19432736E-02
      0.40520000E+00      0.58387233E-02      0.19434288E-02      0.19479283E-02      0.19473661E-02
      0.40540000E+00      0.58510263E-02      0.19475240E-02      0.19520328E-02      0.19514695E-02
      0.40560000E+00      0.58633619E-02      0.19516300E-02      0.19561481E-02      0.19555838E-02
      0.40580000E+00      0.58757302E-02      0.19557469E-02      0.19602743E-02      0.19597090E-02
      0.40600000E+00      0.58881314E-02      0.19598747E-02      0.19644115E-02      0.19638452E-02
      0.40620000E+00      0.59005655E-02      0.19640135E-02      0.19685596E-02      0.19679923E-02
      0.40640000E+00      0.59130326E-02      0.19681633E-02      0.19727188E-02      0.19721505E-02
      0.40660000E+00      0.59255330E-02      0.19723242E-02      0.19768891E-02      0.19763197E-02
      0.40680000E+00      0.59380666E-02      0.19764961E-02      0.19810705E-02      0.19805001E-02
      0.40700000E+00      0.59506337E-02      0.19806792E-02      0.19852630E-02      0.19846916E-02
      0.40720000E+00      0.59632343E-02      0.19848734E-02      0.19894667E-02      0.19888942E-02
      0.40740000E+00      0.59758685E-02      0.19890788E-02      0.19936816E-02      0.19931081E-02
      0.40760000E+00      0.59885365E-02      0.19932954E-02      0.19979078E-02      0.19973333E-02
      0.40780000E+00      0.60012384E-02      0.19975234E-02      0.20021453E-02      0.20015697E-02
      0.40800000E+00      0.60139743E-02      0.20017626E-02      0.20063942E-02      0.20058175E-02
      0.40820000E+00      0.60267443E-02      0.20060132E-02      0.20106544E-02      0.20100767E-02
      0.40840000E+00      0.60395485E-02      0.20102752E-02      0.20149260E-02      0.20143473E-02
      0.40860000E+00      0.60523871E-02      0.20145486E-02      0.20192091E-02      0.20186293E-02
      0.40880000E+00      0.60652602E-02      0.20188336E-02      0.20235037E-02      0.20229229E-02
      0.40900000E+00      0.60781679E-02      0.20231300E-02      0.20278099E-02      0.20272280E-02
      0.40920000E+00      0.60911102E-02      0.20274380E-02      0.20321276E-02      0.20315447E-02
      0.40940000E+00      0.61040875E-02      0.20317576E-02      0.20364570E-02      0.20358729E-02
      0.40960000E+00      0.61170997E-02      0.20360888E-02      0.20407980E-02      0.20402129E-02
      0.40980000E+00      0.61301470E-02      0.20404317E-02      0.20451507E-02      0.20445646E-02
      0.41000000E+00      0.61432295E-02      0.20447863E-02      0.20495152E-02      0.20489280E-02
      0.41020000E+00      0.61563473E-02      0.20491527E-02      0.20538914E-02      0.20533032E-02
      0.41040000E+00      0.61695006E-02      0.20535309E-02      0.20582795E-02      0.20576902E-02
      0.41060000E+00      0.61826894E-02      0.20579209E-02      0.20626795E-02      0.20620891E-02
      0.41080000E+00      0.61959140E-02      0.20623228E-02      0.20670914E-02      0.20664998E-02
      0.41100000E+00      0.62091745E-02      0.20667367E-02      0.20715152E-02      0.20709226E-02
      0.41120000E+00      0.62224709E-02      0.20711625E-02      0.20759510E-02      0.20753573E-02
      0.41140000E+00      0.62358033E-02      0.20756003E-02      0.20803989E-02      0.20798041E-02
      0.41160000E+00      0.62491720E-02      0.20800502E-02      0.20848588E-02      0.20842630E-02
      0.41180000E+00      0.62625771E-02      0.20845122E-02      0.20893309E-02      0.20887340E-02
      0.41200000E+00      0.62760186E-02      0.20889864E-02      0.20938151E-02      0.20932171E-02
      0.41220000E+00      0.62894968E-02      0.20934727E-02      0.20983116E-02      0.20977125E-02
      0.41240000E+00      0.63030116E-02      0.20979712E-02      0.21028203E-02      0.21022201E-02
      0.41260000E+00      0.63165634E-02      0.21024821E-02      0.21073413E-02      0.21067400E-02
      0.41280000E+00      0.63301521E-02      0.21070052E-02      0.21118747E-02      0.21112723E-02
      0.41300000E+00      0.63437780E-02      0.21115407E-02      0.21164204E-02      0.21158169E-02
      0.41320000E+00      0.63574412E-02      0.21160886E-02      0.21209786E-02      0.21203740E-02
      0.41340000E+00      0.63711417E-02      0.21206489E-02      0.21255492E-02      0.21249435E-02
      0.41360000E+00      0.63848798E-02      0.21252218E-02      0.21301324E-02      0.21295256E-02
      0.41380000E+00      0.63986555E-02      0.21298072E-02      0.21347282E-02      0.21341202E-02
      0.41400000E+00      0.64124691E-02      0.21344051E-02      0.21393365E-02      0.21387274E-02
      0.41420000E+00      0.64263206E-02      0.21390157E-02      0.21439575E-02      0.21433473E-02
      0.41440000E+00      0.64402101E-02      0.21436390E-02      0.21485912E-02      0.21479799E-02
      0.41460000E+00      0.64541379E-02      0.21482750E-02      0.21532377E-02      0.21526252E-02
      0.41480000E+00      0.64681041E-02      0.21529238E-02      0.21578969E-02      0.21572834E-02
      0.41500000E+00      0.64821087E-02      0.21575853E-02      0.21625690E-02      0.21619543E-02
      0.41520000E+00      0.64961519E-02      0.21622597E-02      0.21672540E-02      0.21666382E-02
      0.41540000E+00      0.65102339E-02      0.21669471E-02      0.21719519E-02      0.21713349E-02
      0.41560000E+00      0.65243548E-02      0.21716473E-02      0.21766628E-02      0.21760447E-02
      0.41580000E+00      0.65385148E-02      0.21763606E-02      0.21813867E-02      0.21807675E-02
      0.41600000E+00      0.65527139E-02      0.21810869E-02      0.21861237E-02      0.21855033E-02
      0.41620000E+00      0.65669524E-02      0.21858264E-02      0.21908738E-02      0.21902523E-02
      0.41640000E+00      0.65812304E-02      0.21905789E-02      0.21956371E-02      0.21950144E-02
      0.41660000E+00      0.65955479E-02      0.21953446E-02      0.22004135E-02      0.21997897E-02
      0.41680000E+00      0.66099052E-02      0.22001236E-02      0.22052033E-02      0.22045783E-02
      0.41700000E+00      0.66243025E-02      0.22049159E-02      0.22100064E-02      0.22093802E-02
      0.41720000E+00      0.66387397E-02      0.22097215E-02      0.22148228E-02      0.22141955E-02
      0.41740000E+00      0.66532172E-02      0.22145404E-02      0.22196526E-02      0.22190242E-02
      0.41760000E+00      0.66677350E-02      0.22193728E-02      0.22244959E-02      0.22238663E-02
      0.41780000E+00      0.66822933E-02      0.22242187E-02      0.22293527E-02      0.22287219E-02
      0.41800000E+00      0.66968923E-02      0.22290781E-02      0.22342231E-02      0.22335911E-02
      0.41820000E+00      0.67115320E-02      0.22339511E-02      0.22391070E-02      0.22384739E-02
      0.41840000E+00      0.67262127E-02      0.22388377E-02      0.22440046E-02      0.22433704E-02
      0.41860000E+00      0.67409344E-02      0.22437379E-02      0.22489160E-02      0.22482805E-02
      0.41880000E+00      0.67556974E-02      0.22486519E-02      0.22538410E-02      0.22532044E-02
      0.41900000E+00      0.67705018E-02      0.22535797E-02      0.22587799E-02      0.22581421E-02
      0.41920000E+00      0.67853477E-02      0.22585213E-02      0.22637327E-02      0.22630937E-02
      0.41940000E+00      0.68002353E-02      0.22634768E-02      0.22686993E-02      0.22680592E-02
      0.41960000E+00      0.68151647E-02      0.22684462E-02      0.22736799E-02      0.22730386E-02
      0.41980000E+00      0.68301362E-02      0.22734296E-02      0.22786746E-02      0.22780320E-02
      0.42000000E+00      0.68451498E-02      0.22784270E-02      0.22836832E-02      0.22830395E-02
      0.42020000E+00      0.68602057E-02      0.22834386E-02      0.22887060E-02      0.22880611E-02
      0.42040000E+00      0.68753041E-02      0.22884642E-02      0.22937430E-02      0.22930969E-02
      0.42060000E+00      0.68904451E-02      0.22935040E-02      0.22987942E-02      0.22981468E-02
      0.42080000E+00      0.69056288E-02      0.22985581E-02      0.23038596E-02      0.23032111E-02
      0.42100000E+00      0.69208556E-02      0.23036265E-02      0.23089394E-02      0.23082897E-02
      0.42120000E+00      0.69361254E-02      0.23087092E-02      0.23140336E-02      0.23133826E-02
      0.42140000E+00      0.69514384E-02      0.23138063E-02      0.23191422E-02      0.23184900E-02
      0.42160000E+00      0.69667949E-02      0.23189179E-02      0.23242652E-02      0.23236118E-02
      0.42180000E+00      0.69821950E-02      0.23240439E-02      0.23294028E-02      0.23287482E-02
      0.42200000E+00      0.69976388E-02      0.23291846E-02      0.23345551E-02      0.23338992E-02
      0.42220000E+00      0.70131265E-02      0.23343398E-02      0.23397219E-02      0.23390648E-02
      0.42240000E+00      0.70286583E-02      0.23395097E-02      0.23449035E-02      0.23442452E-02
      0.42260000E+00      0.70442344E-02      0.23446944E-02      0.23500998E-02      0.23494402E-02
      0.42280000E+00      0.70598548E-02      0.23498938E-02      0.23553109E-02      0.23546501E-02
      0.42300000E+00      0.70755198E-02      0.23551080E-02      0.23605369E-02      0.23598749E-02
      0.42320000E+00      0.70912295E-02      0.23603372E-02      0.23657778E-02      0.23651145E-02
      0.42340000E+00      0.71069841E-02      0.23655812E-02      0.23710337E-02      0.23703692E-02
      0.42360000E+00      0.71227838E-02      0.23708403E-02      0.23763046E-02      0.23756389E-02
      0.42380000E+00      0.71386287E-02      0.23761145E-02      0.23815906E-02      0.23809236E-02
      0.42400000E+00      0.71545190E-02      0.23814037E-02      0.23868917E-02      0.23862235E-02
      0.42420000E+00      0.71704549E-02      0.23867082E-02      0.23922081E-02      0.23915386E-02
      0.42440000E+00      0.71864366E-02      0.23920278E-02      0.23975397E-02      0.23968690E-02
      0.42460000E+00      0.72024642E-02      0.23973628E-02      0.24028867E-02      0.24022147E-02
      0.42480000E+00      0.72185378E-02      0.24027131E-02      0.24082490E-02      0.24075758E-02
      0.42500000E+00      0.72346578E-02      0.24080788E-02      0.24136268E-02      0.24129523E-02
      0.42520000E+00      0.72508241E-02      0.24134599E-02      0.24190200E-02      0.24183442E-02
      0.42540000E+00      0.72670371E-02      0.24188566E-02      0.24244288E-02      0.24237518E-02
      0.42560000E+00      0.72832969E-02      0.24242688E-02      0.24298532E-02      0.24291749E-02
      0.42580000E+00      0.72996037E-02      0.24296967E-02      0.24352933E-02      0.24346137E-02
      0.42600000E+00      0.73159576E-02      0.24351403E-02      0.24407491E-02      0.24400682E-02
      0.42620000E+00      0.73323589E-02      0.24405996E-02      0.24462207E-02      0.24455386E-02
      0.42640000E+00      0.73488076E-02      0.24460747E-02      0.24517082E-02      0.24510247E-02
      0.42660000E+00      0.73653041E-02      0.24515658E-02      0.24572115E-02      0.24565268E-02
      0.42680000E+00      0.73818484E-02      0.24570727E-02      0.24627308E-02      0.24620448E-02
      0.42700000E+00      0.73984407E-02      0.24625957E-02      0.24682662E-02      0.24675789E-02
      0.42720000E+00      0.74150814E-02      0.24681347E-02      0.24738177E-02      0.24731290E-02
      0.42740000E+00      0.74317704E-02      0.24736898E-02      0.24793853E-02      0.24786953E-02
      0.42760000E+00      0.74485080E-02      0.24792611E-02      0.24849691E-02      0.24842779E-02
      0.42780000E+00      0.74652944E-02      0.24848486E-02      0.24905692E-02      0.24898766E-02
      0.42800000E+00      0.74821299E-02      0.24904525E-02      0.24961856E-02      0.24954918E-02
      0.42820000E+00      0.74990144E-02      0.24960727E-02      0.25018184E-02      0.25011233E-02
      0.42840000E+00      0.75159484E-02      0.25017093E-02      0.25074677E-02      0.25067713E-02
      0.42860000E+00      0.75329318E-02      0.25073625E-02      0.25131336E-02      0.25124358E-02
      0.42880000E+00      0.75499650E-02      0.25130322E-02      0.25188160E-02      0.25181169E-02
      0.42900000E+00      0.75670482E-02      0.25187185E-02      0.25245151E-02      0.25238146E-02
      0.42920000E+00      0.75841814E-02      0.25244215E-02      0.25302309E-02      0.25295291E-02
      0.42940000E+00      0.76013650E-02      0.25301412E-02      0.25359634E-02      0.25352603E-02
      0.42960000E+00      0.76185991E-02      0.25358778E-02      0.25417129E-02      0.25410084E-02
      0.42980000E+00      0.76358838E-02      0.25416312E-02      0.25474792E-02      0.25467734E-02
      0.43000000E+00      0.76532195E-02      0.25474016E-02      0.25532625E-02      0.25525554E-02
      0.43020000E+00      0.76706063E-02      0.25531889E-02      0.25590629E-02      0.25583544E-02
      0.43040000E+00      0.76880443E-02      0.25589934E-02      0.25648804E-02      0.25641706E-02
      0.43060000E+00      0.77055339E-02      0.25648150E-02      0.25707150E-02      0.25700039E-02
      0.43080000E+00      0.77230751E-02      0.25706538E-02      0.25765669E-02      0.25758544E-02
      0.43100000E+00      0.77406683E-02      0.25765099E-02      0.25824361E-02      0.25817223E-02
      0.43120000E+00      0.77583135E-02      0.25823833E-02      0.25883227E-02      0.25876075E-02
      0.43140000E+00      0.77760110E-02      0.25882741E-02      0.25942268E-02      0.25935102E-02
      0.43160000E+00      0.77937611E-02      0.25941824E-02      0.26001483E-02      0.25994304E-02
      0.43180000E+00      0.78115638E-02      0.26001082E-02      0.26060874E-02      0.26053681E-02
      0.43200000E+00      0.78294194E-02      0.26060517E-02      0.26120442E-02      0.26113235E-02
      0.43220000E+00      0.78473282E-02      0.26120128E-02      0.26180187E-02      0.26172966E-02
      0.43240000E+00      0.78652903E-02      0.26179917E-02      0.26240110E-02      0.26232876E-02
      0.43260000E+00      0.78833059E-02      0.26239884E-02      0.26300212E-02      0.26292963E-02
      0.43280000E+00      0.79013753E-02      0.26300030E-02      0.26360492E-02      0.26353230E-02
      0.43300000E+00      0.79194986E-02      0.26360356E-02      0.26420953E-02      0.26413677E-02
      0.43320000E+00      0.79376761E-02      0.26420862E-02      0.26481595E-02      0.26474305E-02
      0.43340000E+00      0.79559079E-02      0.26481548E-02      0.26542418E-02      0.26535114E-02
      0.43360000E+00      0.79741944E-02      0.26542417E-02      0.26603423E-02      0.26596105E-02
      0.43380000E+00      0.79925357E-02      0.26603468E-02      0.26664610E-02      0.26657278E-02
      0.43400000E+00      0.80109320E-02      0.26664702E-02      0.26725982E-02      0.26718636E-02
      0.43420000E+00      0.80293835E-02      0.26726120E-02      0.26787538E-02      0.26780177E-02
      0.43440000E+00      0.80478905E-02      0.26787723E-02      0.26849278E-02      0.26841904E-02
      0.43460000E+00      0.80664532E-02      0.26849511E-02      0.26911205E-02      0.26903816E-02
      0.43480000E+00      0.80850718E-02      0.26911485E-02      0.26973318E-02      0.26965915E-02
      0.43500000E+00      0.81037465E-02      0.26973646E-02      0.27035618E-02      0.27028201E-02
      0.43520000E+00      0.81224775E-02      0.27035995E-02      0.27098106E-02      0.27090675E-02
      0.43540000E+00      0.81412651E-02      0.27098531E-02      0.27160783E-02      0.27153337E-02
      0.43560000E+00      0.81601095E-02      0.27161257E-02      0.27223649E-02      0.27216189E-02
      0.43580000E+00      0.81790110E-02      0.27224173E-02      0.27286706E-02      0.27279231E-02
      0.43600000E+00      0.81979697E-02      0.27287279E-02      0.27349953E-02      0.27342464E-02
      0.43620000E+00      0.82169858E-02      0.27350577E-02      0.27413392E-02      0.27405889E-02
      0.43640000E+00      0.82360597E-02      0.27414066E-02      0.27477024E-02      0.27469506E-02
      0.43660000E+00      0.82551914E-02      0.27477749E-02      0.27540849E-02      0.27533317E-02
      0.43680000E+00      0.82743814E-02      0.27541625E-02      0.27604868E-02      0.27597321E-02
      0.43700000E+00      0.82936298E-02      0.27605695E-02      0.27669082E-02      0.27661521E-02
      0.43720000E+00      0.83129367E-02      0.27669961E-02      0.27733491E-02      0.27725915E-02
      0.43740000E+00      0.83323026E-02      0.27734423E-02      0.27798097E-02      0.27790507E-02
      0.43760000E+00      0.83517276E-02      0.27799081E-02      0.27862900E-02      0.27855295E-02
      0.43780000E+00      0.83712119E-02      0.27863937E-02      0.27927901E-02      0.27920281E-02
      0.43800000E+00      0.83907558E-02      0.27928991E-02      0.27993101E-02      0.27985466E-02
      0.43820000E+00      0.84103595E-02      0.27994244E-02      0.28058500E-02      0.28050850E-02
      0.43840000E+00      0.84300232E-02      0.28059698E-02      0.28124100E-02      0.28116435E-02
      0.43860000E+00      0.84497473E-02      0.28125352E-02      0.28189900E-02      0.28182221E-02
      0.43880000E+00      0.84695319E-02      0.28191207E-02      0.28255903E-02      0.28248209E-02
      0.43900000E+00      0.84893773E-02      0.28257265E-02      0.28322109E-02      0.28314400E-02
      0.43920000E+00      0.85092838E-02      0.28323526E-02      0.28388518E-02      0.28380794E-02
      0.43940000E+00      0.85292515E-02      0.28389991E-02      0.28455132E-02      0.28447393E-02
      0.43960000E+00      0.85492808E-02      0.28456661E-02      0.28521951E-02      0.28514197E-02
      0.43980000E+00      0.85693719E-02      0.28523537E-02      0.28588976E-02      0.28581207E-02
      0.44000000E+00      0.85895250E-02      0.28590619E-02      0.28656208E-02      0.28648423E-02
      0.44020000E+00      0.86097404E-02      0.28657908E-02      0.28723648E-02      0.28715848E-02
      0.44040000E+00      0.86300183E-02      0.28725406E-02      0.28791296E-02      0.28783481E-02
      0.44060000E+00      0.86503590E-02      0.28793113E-02      0.28859154E-02      0.28851324E-02
      0.44080000E+00      0.86707628E-02      0.28861029E-02      0.28927222E-02      0.28919377E-02
      0.44100000E+00      0.86912299E-02      0.28929156E-02      0.28995502E-02      0.28987641E-02
      0.44120000E+00      0.87117606E-02      0.28997495E-02      0.29063993E-02      0.29056117E-02
      0.44140000E+00      0.87323551E-02      0.29066047E-02      0.29132698E-02      0.29124806E-02
      0.44160000E+00      0.87530137E-02      0.29134811E-02      0.29201616E-02      0.29193709E-02
      0.44180000E+00      0.87737366E-02      0.29203790E-02      0.29270749E-02      0.29262827E-02
      0.44200000E+00      0.87945242E-02      0.29272984E-02      0.29340098E-02      0.29332160E-02
      0.44220000E+00      0.88153767E-02      0.29342394E-02      0.29409663E-02      0.29401709E-02
      0.44240000E+00      0.88362943E-02      0.29412021E-02      0.29479445E-02      0.29471476E-02
      0.44260000E+00      0.88572773E-02      0.29481866E-02      0.29549446E-02      0.29541461E-02
      0.44280000E+00      0.88783260E-02      0.29551929E-02      0.29619665E-02      0.29611665E-02
      0.44300000E+00      0.88994407E-02      0.29622212E-02      0.29690105E-02      0.29682089E-02
      0.44320000E+00      0.89206216E-02      0.29692716E-02      0.29760766E-02      0.29752734E-02
      0.44340000E+00      0.89418691E-02      0.29763441E-02      0.29831649E-02      0.29823601E-02
      0.44360000E+00      0.89631833E-02      0.29834388E-02      0.29902754E-02      0.29894691E-02
      0.44380000E+00      0.89845645E-02      0.29905558E-02      0.29974083E-02      0.29966004E-02
      0.44400000E+00      0.90060132E-02      0.29976953E-02      0.30045637E-02      0.30037542E-02
      0.44420000E+00      0.90275294E-02      0.30048572E-02      0.30117416E-02      0.30109305E-02
      0.44440000E+00      0.90491135E-02      0.30120418E-02      0.30189422E-02      0.30181295E-02
      0.44460000E+00      0.90707658E-02      0.30192490E-02      0.30261656E-02      0.30253513E-02
      0.44480000E+00      0.90924866E-02      0.30264791E-02      0.30334117E-02      0.30325958E-02
      0.44500000E+00      0.91142762E-02      0.30337320E-02      0.30406808E-02      0.30398633E-02
      0.44520000E+00      0.91361348E-02      0.30410079E-02      0.30479730E-02      0.30471539E-02
      0.44540000E+00      0.91580627E-02      0.30483069E-02      0.30552882E-02      0.30544675E-02
      0.44560000E+00      0.91800602E-02      0.30556291E-02      0.30626267E-02      0.30618044E-02
      0.44580000E+00      0.92021277E-02      0.30629745E-02      0.30699886E-02      0.30691646E-02
      0.44600000E+00      0.92242653E-02      0.30703434E-02      0.30773738E-02      0.30765482E-02
      0.44620000E+00      0.92464735E-02      0.30777356E-02      0.30847825E-02      0.30839553E-02
      0.44640000E+00      0.92687524E-02      0.30851515E-02      0.30922149E-02      0.30913860E-02
      0.44660000E+00      0.92911025E-02      0.30925910E-02      0.30996710E-02      0.30988405E-02
      0.44680000E+00      0.93135239E-02      0.31000543E-02      0.31071509E-02      0.31063187E-02
      0.44700000E+00      0.93360170E-02      0.31075414E-02      0.31146547E-02      0.31138209E-02
      0.44720000E+00      0.93585822E-02      0.31150525E-02      0.31221826E-02      0.31213471E-02
      0.44740000E+00      0.93812196E-02      0.31225877E-02      0.31297345E-02      0.31288974E-02
      0.44760000E+00      0.94039296E-02      0.31301470E-02      0.31373107E-02      0.31364719E-02
      0.44780000E+00      0.94267126E-02      0.31377306E-02      0.31449112E-02      0.31440707E-02
      0.44800000E+00      0.94495688E-02      0.31453386E-02      0.31525361E-02      0.31516940E-02
      0.44820000E+00      0.94724985E-02      0.31529711E-02      0.31601856E-02      0.31593418E-02
      0.44840000E+00      0.94955021E-02      0.31606281E-02      0.31678597E-02      0.31670142E-02
      0.44860000E+00      0.95185798E-02      0.31683099E-02      0.31755585E-02      0.31747114E-02
      0.44880000E+00      0.95417320E-02      0.31760164E-02      0.31832822E-02      0.31824334E-02
      0.44900000E+00      0.95649590E-02      0.31837478E-02      0.31910309E-02      0.31901803E-02
      0.44920000E+00      0.95882611E-02      0.31915043E-02      0.31988046E-02      0.31979523E-02
      0.44940000E+00      0.96116387E-02      0.31992858E-02      0.32066034E-02      0.32057494E-02
      0.44960000E+00      0.96350920E-02      0.32070926E-02      0.32144275E-02      0.32135719E-02
      0.44980000E+00      0.96586214E-02      0.32149247E-02      0.32222771E-02      0.32214197E-02
      0.45000000E+00      0.96822272E-02      0.32227822E-02      0.32301521E-02      0.32292930E-02
      0.45020000E+00      0.97059097E-02      0.32306652E-02      0.32380527E-02      0.32371918E-02
      0.45040000E+00      0.97296693E-02      0.32385740E-02      0.32459790E-02      0.32451164E-02
      0.45060000E+00      0.97535064E-02      0.32465084E-02      0.32539311E-02      0.32530668E-02
      0.45080000E+00      0.97774211E-02      0.32544688E-02      0.32619092E-02      0.32610432E-02
      0.45100000E+00      0.98014139E-02      0.32624551E-02      0.32699133E-02      0.32690455E-02
      0.45120000E+00      0.98254851E-02      0.32704676E-02      0.32779435E-02      0.32770740E-02
      0.45140000E+00      0.98496351E-02      0.32785062E-02      0.32860000E-02      0.32851288E-02
      0.45160000E+00      0.98738641E-02      0.32865712E-02      0.32940829E-02      0.32932100E-02
      0.45180000E+00      0.98981726E-02      0.32946626E-02      0.33021923E-02      0.33013176E-02
      0.45200000E+00      0.99225608E-02      0.33027806E-02      0.33103284E-02      0.33094519E-02
      0.45220000E+00      0.99470292E-02      0.33109252E-02      0.33184911E-02      0.33176128E-02
      0.45240000E+00      0.99715780E-02      0.33190966E-02      0.33266807E-02      0.33258007E-02
      0.45260000E+00      0.99962076E-02      0.33272950E-02      0.33348972E-02      0.33340154E-02
      0.45280000E+00      0.10020918E-01      0.33355203E-02      0.33431408E-02      0.33422573E-02
      0.45300000E+00      0.10045711E-01      0.33437728E-02      0.33514116E-02      0.33505263E-02
      0.45320000E+00      0.10070585E-01      0.33520525E-02      0.33597098E-02      0.33588226E-02
      0.45340000E+00      0.10095541E-01      0.33603596E-02      0.33680353E-02      0.33671464E-02
      0.45360000E+00      0.10120580E-01      0.33686942E-02      0.33763884E-02      0.33754977E-02
      0.45380000E+00      0.10145702E-01      0.33770564E-02      0.33847692E-02      0.33838767E-02
      0.45400000E+00      0.10170908E-01      0.33854464E-02      0.33931778E-02      0.33922834E-02
      0.45420000E+00      0.10196197E-01      0.33938642E-02      0.34016143E-02      0.34007181E-02
      0.45440000E+00      0.10221570E-01      0.34023099E-02      0.34100788E-02      0.34091808E-02
      0.45460000E+00      0.10247027E-01      0.34107838E-02      0.34185715E-02      0.34176717E-02
      0.45480000E+00      0.10272569E-01      0.34192859E-02      0.34270925E-02      0.34261909E-02
      0.45500000E+00      0.10298197E-01      0.34278164E-02      0.34356419E-02      0.34347384E-02
      0.45520000E+00      0.10323910E-01      0.34363753E-02      0.34442198E-02      0.34433145E-02
      0.45540000E+00      0.10349708E-01      0.34449628E-02      0.34528264E-02      0.34519193E-02
      0.45560000E+00      0.10375594E-01      0.34535791E-02      0.34614617E-02      0.34605528E-02
      0.45580000E+00      0.10401565E-01      0.34622242E-02      0.34701260E-02      0.34692152E-02
