#       Energy(Ry)            Total                 X                  Y                   Z
      0.46060000E+00      0.13038209E+01      0.65228197E+00      0.65153885E+00      0.13319053E-06
      0.46080000E+00      0.13200571E+01      0.66040301E+00      0.65965400E+00      0.13479243E-06
      0.46100000E+00      0.13365889E+01      0.66867185E+00      0.66791691E+00      0.13642248E-06
      0.46120000E+00      0.13534233E+01      0.67709204E+00      0.67633112E+00      0.13808133E-06
      0.46140000E+00      0.13705677E+01      0.68566724E+00      0.68490030E+00      0.13976967E-06
      0.46160000E+00      0.13880296E+01      0.69440124E+00      0.69362822E+00      0.14148817E-06
      0.46180000E+00      0.14058168E+01      0.70329791E+00      0.70251878E+00      0.14323756E-06
      0.46200000E+00      0.14239374E+01      0.71236126E+00      0.71157599E+00      0.14501856E-06
      0.46220000E+00      0.14423995E+01      0.72159543E+00      0.72080396E+00      0.14683195E-06
      0.46240000E+00      0.14612118E+01      0.73100467E+00      0.73020696E+00      0.14867848E-06
      0.46260000E+00      0.14803829E+01      0.74059337E+00      0.73978939E+00      0.15055897E-06
      0.46280000E+00      0.14999220E+01      0.75036606E+00      0.74955576E+00      0.15247424E-06
      0.46300000E+00      0.15198383E+01      0.76032739E+00      0.75951074E+00      0.15442515E-06
      0.46320000E+00      0.15401415E+01      0.77048220E+00      0.76965916E+00      0.15641256E-06
      0.46340000E+00      0.15608416E+01      0.78083544E+00      0.78000597E+00      0.15843738E-06
      0.46360000E+00      0.15819487E+01      0.79139223E+00      0.79055631E+00      0.16050055E-06
      0.46380000E+00      0.16034735E+01      0.80215788E+00      0.80131546E+00      0.16260302E-06
      0.46400000E+00      0.16254269E+01      0.81313784E+00      0.81228890E+00      0.16474579E-06
      0.46420000E+00      0.16478202E+01      0.82433775E+00      0.82348225E+00      0.16692987E-06
      0.46440000E+00      0.16706650E+01      0.83576344E+00      0.83490135E+00      0.16915632E-06
      0.46460000E+00      0.16939733E+01      0.84742091E+00      0.84655222E+00      0.17142622E-06
      0.46480000E+00      0.17177576E+01      0.85931638E+00      0.85844106E+00      0.17374070E-06
      0.46500000E+00      0.17420307E+01      0.87145627E+00      0.87057429E+00      0.17610092E-06
      0.46520000E+00      0.17668060E+01      0.88384721E+00      0.88295857E+00      0.17850806E-06
      0.46540000E+00      0.17920970E+01      0.89649607E+00      0.89560074E+00      0.18096336E-06
      0.46560000E+00      0.18179180E+01      0.90940994E+00      0.90850790E+00      0.18346810E-06
      0.46580000E+00      0.18442837E+01      0.92259614E+00      0.92168740E+00      0.18602359E-06
      0.46600000E+00      0.18712093E+01      0.93606227E+00      0.93514681E+00      0.18863119E-06
      0.46620000E+00      0.18987103E+01      0.94981617E+00      0.94889399E+00      0.19129231E-06
      0.46640000E+00      0.19268032E+01      0.96386596E+00      0.96293706E+00      0.19400838E-06
      0.46660000E+00      0.19555047E+01      0.97822005E+00      0.97728443E+00      0.19678093E-06
      0.46680000E+00      0.19848321E+01      0.99288713E+00      0.99194481E+00      0.19961149E-06
      0.46700000E+00      0.20148036E+01      0.10078762E+01      0.10069272E+01      0.20250167E-06
      0.46720000E+00      0.20454378E+01      0.10231967E+01      0.10222410E+01      0.20545313E-06
      0.46740000E+00      0.20767540E+01      0.10388581E+01      0.10378958E+01      0.20846758E-06
      0.46760000E+00      0.21087723E+01      0.10548705E+01      0.10539016E+01      0.21154680E-06
      0.46780000E+00      0.21415135E+01      0.10712444E+01      0.10702689E+01      0.21469264E-06
      0.46800000E+00      0.21749989E+01      0.10879904E+01      0.10870083E+01      0.21790698E-06
      0.46820000E+00      0.22092511E+01      0.11051197E+01      0.11041312E+01      0.22119180E-06
      0.46840000E+00      0.22442931E+01      0.11226439E+01      0.11216489E+01      0.22454915E-06
      0.46860000E+00      0.22801490E+01      0.11405751E+01      0.11395737E+01      0.22798112E-06
      0.46880000E+00      0.23168436E+01      0.11589255E+01      0.11579179E+01      0.23148993E-06
      0.46900000E+00      0.23544029E+01      0.11777083E+01      0.11766944E+01      0.23507782E-06
      0.46920000E+00      0.23928537E+01      0.11969367E+01      0.11959167E+01      0.23874717E-06
      0.46940000E+00      0.24322238E+01      0.12166248E+01      0.12155988E+01      0.24250039E-06
      0.46960000E+00      0.24725423E+01      0.12367870E+01      0.12357551E+01      0.24634004E-06
      0.46980000E+00      0.25138392E+01      0.12574383E+01      0.12564006E+01      0.25026872E-06
      0.47000000E+00      0.25561459E+01      0.12785945E+01      0.12775511E+01      0.25428916E-06
      0.47020000E+00      0.25994947E+01      0.13002717E+01      0.12992228E+01      0.25840419E-06
      0.47040000E+00      0.26439196E+01      0.13224868E+01      0.13214326E+01      0.26261675E-06
      0.47060000E+00      0.26894557E+01      0.13452574E+01      0.13441980E+01      0.26692987E-06
      0.47080000E+00      0.27361395E+01      0.13686018E+01      0.13675374E+01      0.27134672E-06
      0.47100000E+00      0.27840091E+01      0.13925390E+01      0.13914699E+01      0.27587060E-06
      0.47120000E+00      0.28331042E+01      0.14170888E+01      0.14160152E+01      0.28050491E-06
      0.47140000E+00      0.28834660E+01      0.14422718E+01      0.14411939E+01      0.28525321E-06
      0.47160000E+00      0.29351375E+01      0.14681095E+01      0.14670276E+01      0.29011918E-06
      0.47180000E+00      0.29881634E+01      0.14946243E+01      0.14935387E+01      0.29510668E-06
      0.47200000E+00      0.30425903E+01      0.15218395E+01      0.15207505E+01      0.30021969E-06
      0.47220000E+00      0.30984670E+01      0.15497794E+01      0.15486873E+01      0.30546237E-06
      0.47240000E+00      0.31558441E+01      0.15784693E+01      0.15773745E+01      0.31083904E-06
      0.47260000E+00      0.32147746E+01      0.16079357E+01      0.16068386E+01      0.31635422E-06
      0.47280000E+00      0.32753135E+01      0.16382061E+01      0.16371071E+01      0.32201260E-06
      0.47300000E+00      0.33375186E+01      0.16693094E+01      0.16682089E+01      0.32781906E-06
      0.47320000E+00      0.34014499E+01      0.17012755E+01      0.17001741E+01      0.33377869E-06
      0.47340000E+00      0.34671703E+01      0.17341359E+01      0.17330341E+01      0.33989681E-06
      0.47360000E+00      0.35347454E+01      0.17679234E+01      0.17668217E+01      0.34617896E-06
      0.47380000E+00      0.36042438E+01      0.18026722E+01      0.18015712E+01      0.35263090E-06
      0.47400000E+00      0.36757371E+01      0.18384182E+01      0.18373186E+01      0.35925866E-06
      0.47420000E+00      0.37493003E+01      0.18751987E+01      0.18741012E+01      0.36606854E-06
      0.47440000E+00      0.38250118E+01      0.19130531E+01      0.19119584E+01      0.37306709E-06
      0.47460000E+00      0.39029537E+01      0.19520222E+01      0.19509311E+01      0.38026117E-06
      0.47480000E+00      0.39832118E+01      0.19921491E+01      0.19910624E+01      0.38765795E-06
      0.47500000E+00      0.40658762E+01      0.20334785E+01      0.20323973E+01      0.39526491E-06
      0.47520000E+00      0.41510410E+01      0.20760577E+01      0.20749828E+01      0.40308987E-06
      0.47540000E+00      0.42388049E+01      0.21199360E+01      0.21188685E+01      0.41114101E-06
      0.47560000E+00      0.43292713E+01      0.21651650E+01      0.21641060E+01      0.41942689E-06
      0.47580000E+00      0.44225489E+01      0.22117989E+01      0.22107496E+01      0.42795646E-06
      0.47600000E+00      0.45187514E+01      0.22598946E+01      0.22588563E+01      0.43673910E-06
      0.47620000E+00      0.46179982E+01      0.23095118E+01      0.23084859E+01      0.44578462E-06
      0.47640000E+00      0.47204147E+01      0.23607132E+01      0.23597011E+01      0.45510330E-06
      0.47660000E+00      0.48261325E+01      0.24135644E+01      0.24125677E+01      0.46470590E-06
      0.47680000E+00      0.49352899E+01      0.24681345E+01      0.24671549E+01      0.47460373E-06
      0.47700000E+00      0.50480321E+01      0.25244962E+01      0.25235354E+01      0.48480861E-06
      0.47720000E+00      0.51645120E+01      0.25827257E+01      0.25817857E+01      0.49533295E-06
      0.47740000E+00      0.52848900E+01      0.26429033E+01      0.26419862E+01      0.50618980E-06
      0.47760000E+00      0.54093352E+01      0.27051134E+01      0.27042213E+01      0.51739281E-06
      0.47780000E+00      0.55380254E+01      0.27694448E+01      0.27685801E+01      0.52895635E-06
      0.47800000E+00      0.56711477E+01      0.28359911E+01      0.28351561E+01      0.54089550E-06
      0.47820000E+00      0.58088993E+01      0.29048506E+01      0.29040482E+01      0.55322610E-06
      0.47840000E+00      0.59514877E+01      0.29761270E+01      0.29753601E+01      0.56596481E-06
      0.47860000E+00      0.60991318E+01      0.30499299E+01      0.30492014E+01      0.57912915E-06
      0.47880000E+00      0.62520623E+01      0.31263742E+01      0.31256875E+01      0.59273753E-06
      0.47900000E+00      0.64105224E+01      0.32055817E+01      0.32049401E+01      0.60680935E-06
      0.47920000E+00      0.65747688E+01      0.32876804E+01      0.32870878E+01      0.62136501E-06
      0.47940000E+00      0.67450724E+01      0.33728056E+01      0.33722661E+01      0.63642601E-06
      0.47960000E+00      0.69217189E+01      0.34611003E+01      0.34606180E+01      0.65201498E-06
      0.47980000E+00      0.71050103E+01      0.35527151E+01      0.35522946E+01      0.66815578E-06
      0.48000000E+00      0.72952656E+01      0.36478093E+01      0.36474556E+01      0.68487355E-06
      0.48020000E+00      0.74928215E+01      0.37465513E+01      0.37462695E+01      0.70219481E-06
      0.48040000E+00      0.76980344E+01      0.38491190E+01      0.38489147E+01      0.72014754E-06
      0.48060000E+00      0.79112807E+01      0.39557004E+01      0.39555796E+01      0.73876125E-06
      0.48080000E+00      0.81329585E+01      0.40664943E+01      0.40664634E+01      0.75806711E-06
      0.48100000E+00      0.83634890E+01      0.41817112E+01      0.41817770E+01      0.77809801E-06
      0.48120000E+00      0.86033178E+01      0.43015736E+01      0.43017434E+01      0.79888870E-06
      0.48140000E+00      0.88529163E+01      0.44263170E+01      0.44265985E+01      0.82047591E-06
      0.48160000E+00      0.91127834E+01      0.45561905E+01      0.45565921E+01      0.84289843E-06
      0.48180000E+00      0.93834474E+01      0.46914580E+01      0.46919885E+01      0.86619729E-06
      0.48200000E+00      0.96654673E+01      0.48323988E+01      0.48330676E+01      0.89041586E-06
      0.48220000E+00      0.99594349E+01      0.49793083E+01      0.49801257E+01      0.91560002E-06
      0.48240000E+00      0.10265977E+02      0.51324997E+01      0.51334762E+01      0.94179830E-06
      0.48260000E+00      0.10585756E+02      0.52923041E+01      0.52934513E+01      0.96906205E-06
      0.48280000E+00      0.10919475E+02      0.54590721E+01      0.54604022E+01      0.99744561E-06
      0.48300000E+00      0.11267877E+02      0.56331750E+01      0.56347009E+01      0.10270065E-05
      0.48320000E+00      0.11631747E+02      0.58150052E+01      0.58167409E+01      0.10578056E-05
      0.48340000E+00      0.12011917E+02      0.60049781E+01      0.60069381E+01      0.10899072E-05
      0.48360000E+00      0.12409266E+02      0.62035328E+01      0.62057326E+01      0.11233797E-05
      0.48380000E+00      0.12824723E+02      0.64111330E+01      0.64135891E+01      0.11582953E-05
      0.48400000E+00      0.13259269E+02      0.66282688E+01      0.66309986E+01      0.11947302E-05
      0.48420000E+00      0.13713937E+02      0.68554569E+01      0.68584787E+01      0.12327654E-05
      0.48440000E+00      0.14189819E+02      0.70932421E+01      0.70965753E+01      0.12724863E-05
      0.48460000E+00      0.14688062E+02      0.73421980E+01      0.73458628E+01      0.13139833E-05
      0.48480000E+00      0.15209874E+02      0.76029276E+01      0.76069452E+01      0.13573521E-05
      0.48500000E+00      0.15756521E+02      0.78760638E+01      0.78804562E+01      0.14026936E-05
      0.48520000E+00      0.16329331E+02      0.81622695E+01      0.81670598E+01      0.14501144E-05
      0.48540000E+00      0.16929689E+02      0.84622375E+01      0.84674495E+01      0.14997268E-05
      0.48560000E+00      0.17559040E+02      0.87766901E+01      0.87823479E+01      0.15516493E-05
      0.48580000E+00      0.18218885E+02      0.91063773E+01      0.91125058E+01      0.16060066E-05
      0.48600000E+00      0.18910776E+02      0.94520753E+01      0.94586995E+01      0.16629295E-05
      0.48620000E+00      0.19636314E+02      0.98145835E+01      0.98217284E+01      0.17225556E-05
      0.48640000E+00      0.20397134E+02      0.10194721E+02      0.10202411E+02      0.17850285E-05
      0.48660000E+00      0.21194902E+02      0.10593321E+02      0.10601580E+02      0.18504985E-05
      0.48680000E+00      0.22031299E+02      0.11011224E+02      0.11020073E+02      0.19191220E-05
      0.48700000E+00      0.22908001E+02      0.11449269E+02      0.11458730E+02      0.19910614E-05
      0.48720000E+00      0.23826663E+02      0.11908286E+02      0.11918374E+02      0.20664843E-05
      0.48740000E+00      0.24788884E+02      0.12389077E+02      0.12399806E+02      0.21455635E-05
      0.48760000E+00      0.25796186E+02      0.12892403E+02      0.12903780E+02      0.22284756E-05
      0.48780000E+00      0.26849962E+02      0.13418967E+02      0.13430993E+02      0.23153999E-05
      0.48800000E+00      0.27951437E+02      0.13969384E+02      0.13982051E+02      0.24065170E-05
      0.48820000E+00      0.29101612E+02      0.14544159E+02      0.14557450E+02      0.25020071E-05
      0.48840000E+00      0.30301191E+02      0.15143652E+02      0.15157536E+02      0.26020473E-05
      0.48860000E+00      0.31550514E+02      0.15768041E+02      0.15782471E+02      0.27068089E-05
      0.48880000E+00      0.32849464E+02      0.16417275E+02      0.16432187E+02      0.28164537E-05
      0.48900000E+00      0.34197371E+02      0.17091030E+02      0.17106338E+02      0.29311299E-05
      0.48920000E+00      0.35592900E+02      0.17788652E+02      0.17804245E+02      0.30509671E-05
      0.48940000E+00      0.37033934E+02      0.18509096E+02      0.18524835E+02      0.31760702E-05
      0.48960000E+00      0.38517445E+02      0.19250865E+02      0.19266577E+02      0.33065124E-05
      0.48980000E+00      0.40039357E+02      0.20011939E+02      0.20027415E+02      0.34423274E-05
      0.49000000E+00      0.41594417E+02      0.20789712E+02      0.20804702E+02      0.35835002E-05
      0.49020000E+00      0.43176059E+02      0.21580922E+02      0.21595133E+02      0.37299568E-05
      0.49040000E+00      0.44776290E+02      0.22381596E+02      0.22394690E+02      0.38815534E-05
      0.49060000E+00      0.46385596E+02      0.23187001E+02      0.23198592E+02      0.40380634E-05
      0.49080000E+00      0.47992881E+02      0.23991611E+02      0.24001265E+02      0.41991652E-05
      0.49100000E+00      0.49585452E+02      0.24789104E+02      0.24796343E+02      0.43644283E-05
      0.49120000E+00      0.51149071E+02      0.25572381E+02      0.25576686E+02      0.45333000E-05
      0.49140000E+00      0.52668074E+02      0.26333624E+02      0.26334444E+02      0.47050924E-05
      0.49160000E+00      0.54125578E+02      0.27064406E+02      0.27061167E+02      0.48789712E-05
      0.49180000E+00      0.55503785E+02      0.27755831E+02      0.27747950E+02      0.50539461E-05
      0.49200000E+00      0.56784375E+02      0.28398734E+02      0.28385636E+02      0.52288649E-05
      0.49220000E+00      0.57948990E+02      0.28983924E+02      0.28965061E+02      0.54024121E-05
      0.49240000E+00      0.58979794E+02      0.29502457E+02      0.29477331E+02      0.55731129E-05
      0.49260000E+00      0.59860081E+02      0.29945947E+02      0.29914128E+02      0.57393446E-05
      0.49280000E+00      0.60574906E+02      0.30306875E+02      0.30268025E+02      0.58993559E-05
      0.49300000E+00      0.61111685E+02      0.30578895E+02      0.30532784E+02      0.60512945E-05
      0.49320000E+00      0.61460738E+02      0.30757103E+02      0.30703629E+02      0.61932448E-05
      0.49340000E+00      0.61615720E+02      0.30838261E+02      0.30777453E+02      0.63232737E-05
      0.49360000E+00      0.61573916E+02      0.30820940E+02      0.30752969E+02      0.64394845E-05
      0.49380000E+00      0.61336361E+02      0.30705591E+02      0.30630763E+02      0.65400764E-05
      0.49400000E+00      0.60907790E+02      0.30494517E+02      0.30413266E+02      0.66234078E-05
      0.49420000E+00      0.60296414E+02      0.30191768E+02      0.30104640E+02      0.66880582E-05
      0.49440000E+00      0.59513538E+02      0.29802948E+02      0.29710583E+02      0.67328866E-05
      0.49460000E+00      0.58573061E+02      0.29334973E+02      0.29238081E+02      0.67570804E-05
      0.49480000E+00      0.57490900E+02      0.28795778E+02      0.28695115E+02      0.67601930E-05
      0.49500000E+00      0.56284362E+02      0.28194005E+02      0.28090350E+02      0.67421645E-05
      0.49520000E+00      0.54971533E+02      0.27538698E+02      0.27432828E+02      0.67033260E-05
      0.49540000E+00      0.53570693E+02      0.26839008E+02      0.26731679E+02      0.66443856E-05
      0.49560000E+00      0.52099804E+02      0.26103934E+02      0.25995863E+02      0.65663977E-05
      0.49580000E+00      0.50576078E+02      0.25342109E+02      0.25233963E+02      0.64707173E-05
      0.49600000E+00      0.49015642E+02      0.24561627E+02      0.24454009E+02      0.63589447E-05
      0.49620000E+00      0.47433291E+02      0.23769918E+02      0.23663367E+02      0.62328621E-05
      0.49640000E+00      0.45842333E+02      0.22973673E+02      0.22868654E+02      0.60943690E-05
      0.49660000E+00      0.44254511E+02      0.22178796E+02      0.22075709E+02      0.59454186E-05
      0.49680000E+00      0.42679994E+02      0.21390407E+02      0.21289581E+02      0.57879598E-05
      0.49700000E+00      0.41127415E+02      0.20612854E+02      0.20514556E+02      0.56238865E-05
      0.49720000E+00      0.39603951E+02      0.19849755E+02      0.19754191E+02      0.54549962E-05
      0.49740000E+00      0.38115432E+02      0.19104050E+02      0.19011376E+02      0.52829582E-05
      0.49760000E+00      0.36666459E+02      0.18378066E+02      0.18288388E+02      0.51092920E-05
      0.49780000E+00      0.35260544E+02      0.17673577E+02      0.17586962E+02      0.49353535E-05
      0.49800000E+00      0.33900236E+02      0.16991876E+02      0.16908355E+02      0.47623307E-05
      0.49820000E+00      0.32587252E+02      0.16333837E+02      0.16253410E+02      0.45912437E-05
      0.49840000E+00      0.31322598E+02      0.15699975E+02      0.15622619E+02      0.44229518E-05
      0.49860000E+00      0.30106685E+02      0.15090506E+02      0.15016175E+02      0.42581623E-05
      0.49880000E+00      0.28939428E+02      0.14505395E+02      0.14434030E+02      0.40974435E-05
      0.49900000E+00      0.27820337E+02      0.13944403E+02      0.13875930E+02      0.39412377E-05
      0.49920000E+00      0.26748598E+02      0.13407129E+02      0.13341465E+02      0.37898757E-05
      0.49940000E+00      0.25723140E+02      0.12893041E+02      0.12830095E+02      0.36435909E-05
      0.49960000E+00      0.24742699E+02      0.12401509E+02      0.12341186E+02      0.35025324E-05
      0.49980000E+00      0.23805864E+02      0.11931829E+02      0.11874031E+02      0.33667783E-05
      0.50000000E+00      0.22911121E+02      0.11483245E+02      0.11427872E+02      0.32363471E-05
      0.50020000E+00      0.22056888E+02      0.11054967E+02      0.11001918E+02      0.31112081E-05
      0.50040000E+00      0.21241547E+02      0.10646184E+02      0.10595361E+02      0.29912904E-05
      0.50060000E+00      0.20463463E+02      0.10256078E+02      0.10207382E+02      0.28764918E-05
      0.50080000E+00      0.19721005E+02      0.98838329E+01      0.98371696E+01      0.27666852E-05
      0.50100000E+00      0.19012563E+02      0.95286427E+01      0.94839181E+01      0.26617246E-05
      0.50120000E+00      0.18336558E+02      0.91897157E+01      0.91468397E+01      0.25614507E-05
      0.50140000E+00      0.17691449E+02      0.88662806E+01      0.88251662E+01      0.24656944E-05
      0.50160000E+00      0.17075745E+02      0.85575896E+01      0.85181530E+01      0.23742810E-05
      0.50180000E+00      0.16488004E+02      0.82629205E+01      0.82250814E+01      0.22870328E-05
      0.50200000E+00      0.15926841E+02      0.79815787E+01      0.79452602E+01      0.22037714E-05
      0.50220000E+00      0.15390927E+02      0.77128979E+01      0.76780268E+01      0.21243196E-05
      0.50240000E+00      0.14878990E+02      0.74562408E+01      0.74227472E+01      0.20485029E-05
      0.50260000E+00      0.14389818E+02      0.72109994E+01      0.71788165E+01      0.19761510E-05
      0.50280000E+00      0.13922255E+02      0.69765940E+01      0.69456587E+01      0.19070978E-05
      0.50300000E+00      0.13475201E+02      0.67524734E+01      0.67227256E+01      0.18411830E-05
      0.50320000E+00      0.13047613E+02      0.65381142E+01      0.65094967E+01      0.17782520E-05
      0.50340000E+00      0.12638499E+02      0.63330195E+01      0.63054781E+01      0.17181562E-05
      0.50360000E+00      0.12246921E+02      0.61367182E+01      0.61102016E+01      0.16607534E-05
      0.50380000E+00      0.11871989E+02      0.59487642E+01      0.59232237E+01      0.16059078E-05
      0.50400000E+00      0.11512861E+02      0.57687351E+01      0.57441246E+01      0.15534897E-05
      0.50420000E+00      0.11168740E+02      0.55962311E+01      0.55725070E+01      0.15033760E-05
      0.50440000E+00      0.10838871E+02      0.54308743E+01      0.54079951E+01      0.14554493E-05
      0.50460000E+00      0.10522542E+02      0.52723072E+01      0.52502338E+01      0.14095984E-05
      0.50480000E+00      0.10219080E+02      0.51201919E+01      0.50988872E+01      0.13657179E-05
      0.50500000E+00      0.99278481E+01      0.49742090E+01      0.49536378E+01      0.13237078E-05
      0.50520000E+00      0.96482434E+01      0.48340565E+01      0.48141856E+01      0.12834735E-05
      0.50540000E+00      0.93796975E+01      0.46994492E+01      0.46802471E+01      0.12449254E-05
      0.50560000E+00      0.91216728E+01      0.45701174E+01      0.45515542E+01      0.12079787E-05
      0.50580000E+00      0.88736611E+01      0.44458063E+01      0.44278537E+01      0.11725534E-05
      0.50600000E+00      0.86351821E+01      0.43262749E+01      0.43089060E+01      0.11385737E-05
      0.50620000E+00      0.84057816E+01      0.42112955E+01      0.41944850E+01      0.11059680E-05
      0.50640000E+00      0.81850302E+01      0.41006527E+01      0.40843764E+01      0.10746686E-05
      0.50660000E+00      0.79725217E+01      0.39941428E+01      0.39783779E+01      0.10446115E-05
      0.50680000E+00      0.77678720E+01      0.38915731E+01      0.38762979E+01      0.10157363E-05
      0.50700000E+00      0.75707175E+01      0.37927614E+01      0.37779552E+01      0.98798575E-06
      0.50720000E+00      0.73807143E+01      0.36975350E+01      0.36831783E+01      0.96130586E-06
      0.50740000E+00      0.71975365E+01      0.36057306E+01      0.35918049E+01      0.93564552E-06
      0.50760000E+00      0.70208757E+01      0.35171936E+01      0.35036812E+01      0.91095642E-06
      0.50780000E+00      0.68504399E+01      0.34317774E+01      0.34186616E+01      0.88719284E-06
      0.50800000E+00      0.66859520E+01      0.33493431E+01      0.33366080E+01      0.86431155E-06
      0.50820000E+00      0.65271498E+01      0.32697593E+01      0.32573897E+01      0.84227164E-06
      0.50840000E+00      0.63737844E+01      0.31929011E+01      0.31808825E+01      0.82103439E-06
      0.50860000E+00      0.62256198E+01      0.31186501E+01      0.31069689E+01      0.80056315E-06
      0.50880000E+00      0.60824321E+01      0.30468941E+01      0.30355372E+01      0.78082319E-06
      0.50900000E+00      0.59440089E+01      0.29775266E+01      0.29664815E+01      0.76178164E-06
      0.50920000E+00      0.58101482E+01      0.29104462E+01      0.28997012E+01      0.74340735E-06
      0.50940000E+00      0.56806585E+01      0.28455570E+01      0.28351007E+01      0.72567078E-06
      0.50960000E+00      0.55553576E+01      0.27827676E+01      0.27725892E+01      0.70854393E-06
      0.50980000E+00      0.54340725E+01      0.27219913E+01      0.27120806E+01      0.69200026E-06
      0.51000000E+00      0.53166387E+01      0.26631454E+01      0.26534926E+01      0.67601456E-06
      0.51020000E+00      0.52028995E+01      0.26061516E+01      0.25967473E+01      0.66056294E-06
      0.51040000E+00      0.50927062E+01      0.25509352E+01      0.25417704E+01      0.64562270E-06
      0.51060000E+00      0.49859168E+01      0.24974250E+01      0.24884912E+01      0.63117227E-06
      0.51080000E+00      0.48823965E+01      0.24455534E+01      0.24368425E+01      0.61719119E-06
      0.51100000E+00      0.47820166E+01      0.23952559E+01      0.23867601E+01      0.60365999E-06
      0.51120000E+00      0.46846547E+01      0.23464711E+01      0.23381829E+01      0.59056016E-06
      0.51140000E+00      0.45901939E+01      0.22991405E+01      0.22910528E+01      0.57787413E-06
      0.51160000E+00      0.44985230E+01      0.22532082E+01      0.22453142E+01      0.56558513E-06
      0.51180000E+00      0.44095358E+01      0.22086211E+01      0.22009142E+01      0.55367725E-06
      0.51200000E+00      0.43231308E+01      0.21653282E+01      0.21578021E+01      0.54213531E-06
      0.51220000E+00      0.42392114E+01      0.21232810E+01      0.21159299E+01      0.53094487E-06
      0.51240000E+00      0.41576853E+01      0.20824334E+01      0.20752514E+01      0.52009218E-06
      0.51260000E+00      0.40784640E+01      0.20427410E+01      0.20357226E+01      0.50956411E-06
      0.51280000E+00      0.40014635E+01      0.20041615E+01      0.19973015E+01      0.49934815E-06
      0.51300000E+00      0.39266031E+01      0.19666547E+01      0.19599479E+01      0.48943240E-06
      0.51320000E+00      0.38538057E+01      0.19301818E+01      0.19236235E+01      0.47980546E-06
      0.51340000E+00      0.37829978E+01      0.18947060E+01      0.18882914E+01      0.47045648E-06
      0.51360000E+00      0.37141087E+01      0.18601918E+01      0.18539165E+01      0.46137510E-06
      0.51380000E+00      0.36470711E+01      0.18266055E+01      0.18204651E+01      0.45255142E-06
      0.51400000E+00      0.35818203E+01      0.17939147E+01      0.17879051E+01      0.44397597E-06
      0.51420000E+00      0.35182944E+01      0.17620884E+01      0.17562056E+01      0.43563972E-06
      0.51440000E+00      0.34564343E+01      0.17310968E+01      0.17253371E+01      0.42753403E-06
      0.51460000E+00      0.33961831E+01      0.17009115E+01      0.16952712E+01      0.41965063E-06
      0.51480000E+00      0.33374864E+01      0.16715053E+01      0.16659807E+01      0.41198163E-06
      0.51500000E+00      0.32802920E+01      0.16428518E+01      0.16374397E+01      0.40451945E-06
      0.51520000E+00      0.32245498E+01      0.16149262E+01      0.16096232E+01      0.39725686E-06
      0.51540000E+00      0.31702118E+01      0.15877042E+01      0.15825072E+01      0.39018692E-06
      0.51560000E+00      0.31172318E+01      0.15611628E+01      0.15560687E+01      0.38330300E-06
      0.51580000E+00      0.30655657E+01      0.15352797E+01      0.15302856E+01      0.37659872E-06
      0.51600000E+00      0.30151710E+01      0.15100337E+01      0.15051369E+01      0.37006800E-06
      0.51620000E+00      0.29660067E+01      0.14854044E+01      0.14806020E+01      0.36370497E-06
      0.51640000E+00      0.29180338E+01      0.14613720E+01      0.14566614E+01      0.35750405E-06
      0.51660000E+00      0.28712144E+01      0.14379177E+01      0.14332964E+01      0.35145984E-06
      0.51680000E+00      0.28255124E+01      0.14150232E+01      0.14104888E+01      0.34556719E-06
      0.51700000E+00      0.27808928E+01      0.13926712E+01      0.13882213E+01      0.33982114E-06
      0.51720000E+00      0.27373223E+01      0.13708448E+01      0.13664772E+01      0.33421693E-06
      0.51740000E+00      0.26947684E+01      0.13495278E+01      0.13452403E+01      0.32874999E-06
      0.51760000E+00      0.26532003E+01      0.13287048E+01      0.13244952E+01      0.32341594E-06
      0.51780000E+00      0.26125879E+01      0.13083607E+01      0.13042269E+01      0.31821056E-06
      0.51800000E+00      0.25729025E+01      0.12884810E+01      0.12844212E+01      0.31312978E-06
      0.51820000E+00      0.25341164E+01      0.12690520E+01      0.12650641E+01      0.30816972E-06
      0.51840000E+00      0.24962030E+01      0.12500602E+01      0.12461425E+01      0.30332662E-06
      0.51860000E+00      0.24591364E+01      0.12314927E+01      0.12276434E+01      0.29859688E-06
      0.51880000E+00      0.24228919E+01      0.12133372E+01      0.12095544E+01      0.29397702E-06
      0.51900000E+00      0.23874455E+01      0.11955815E+01      0.11918637E+01      0.28946370E-06
      0.51920000E+00      0.23527743E+01      0.11782142E+01      0.11745598E+01      0.28505371E-06
      0.51940000E+00      0.23188559E+01      0.11612242E+01      0.11576315E+01      0.28074395E-06
      0.51960000E+00      0.22856689E+01      0.11446006E+01      0.11410681E+01      0.27653143E-06
      0.51980000E+00      0.22531927E+01      0.11283330E+01      0.11248593E+01      0.27241327E-06
      0.52000000E+00      0.22214071E+01      0.11124116E+01      0.11089952E+01      0.26838671E-06
      0.52020000E+00      0.21902930E+01      0.10968265E+01      0.10934662E+01      0.26444908E-06
      0.52040000E+00      0.21598316E+01      0.10815685E+01      0.10782628E+01      0.26059779E-06
      0.52060000E+00      0.21300050E+01      0.10666286E+01      0.10633762E+01      0.25683036E-06
      0.52080000E+00      0.21007958E+01      0.10519980E+01      0.10487976E+01      0.25314440E-06
      0.52100000E+00      0.20721872E+01      0.10376682E+01      0.10345188E+01      0.24953760E-06
