#       Energy(Ry)            Total                 X                  Y                   Z
      0.63940000E+00      0.59268183E-02      0.33667475E-11      0.15712190E-03      0.57696964E-02
      0.63960000E+00      0.59080140E-02      0.33483562E-11      0.15614902E-03      0.57518649E-02
      0.63980000E+00      0.58893333E-02      0.33301224E-11      0.15518541E-03      0.57341478E-02
      0.64000000E+00      0.58707750E-02      0.33120444E-11      0.15423096E-03      0.57165440E-02
      0.64020000E+00      0.58523379E-02      0.32941202E-11      0.15328556E-03      0.56990523E-02
      0.64040000E+00      0.58340207E-02      0.32763482E-11      0.15234908E-03      0.56816716E-02
      0.64060000E+00      0.58158222E-02      0.32587266E-11      0.15142142E-03      0.56644007E-02
      0.64080000E+00      0.57977412E-02      0.32412536E-11      0.15050247E-03      0.56472387E-02
      0.64100000E+00      0.57797766E-02      0.32239276E-11      0.14959211E-03      0.56301844E-02
      0.64120000E+00      0.57619271E-02      0.32067469E-11      0.14869024E-03      0.56132368E-02
      0.64140000E+00      0.57441916E-02      0.31897099E-11      0.14779676E-03      0.55963949E-02
      0.64160000E+00      0.57265690E-02      0.31728150E-11      0.14691155E-03      0.55796575E-02
      0.64180000E+00      0.57090582E-02      0.31560605E-11      0.14603452E-03      0.55630237E-02
      0.64200000E+00      0.56916580E-02      0.31394448E-11      0.14516556E-03      0.55464924E-02
      0.64220000E+00      0.56743673E-02      0.31229665E-11      0.14430458E-03      0.55300628E-02
      0.64240000E+00      0.56571852E-02      0.31066240E-11      0.14345148E-03      0.55137337E-02
      0.64260000E+00      0.56401104E-02      0.30904157E-11      0.14260616E-03      0.54975043E-02
      0.64280000E+00      0.56231421E-02      0.30743402E-11      0.14176852E-03      0.54813735E-02
      0.64300000E+00      0.56062790E-02      0.30583960E-11      0.14093847E-03      0.54653405E-02
      0.64320000E+00      0.55895203E-02      0.30425817E-11      0.14011593E-03      0.54494044E-02
      0.64340000E+00      0.55728649E-02      0.30268958E-11      0.13930080E-03      0.54335641E-02
      0.64360000E+00      0.55563117E-02      0.30113369E-11      0.13849298E-03      0.54178188E-02
      0.64380000E+00      0.55398599E-02      0.29959037E-11      0.13769240E-03      0.54021675E-02
      0.64400000E+00      0.55235085E-02      0.29805947E-11      0.13689897E-03      0.53866095E-02
      0.64420000E+00      0.55072565E-02      0.29654087E-11      0.13611259E-03      0.53711439E-02
      0.64440000E+00      0.54911029E-02      0.29503442E-11      0.13533319E-03      0.53557697E-02
      0.64460000E+00      0.54750468E-02      0.29354001E-11      0.13456069E-03      0.53404861E-02
      0.64480000E+00      0.54590874E-02      0.29205748E-11      0.13379499E-03      0.53252924E-02
      0.64500000E+00      0.54432236E-02      0.29058673E-11      0.13303603E-03      0.53101876E-02
      0.64520000E+00      0.54274546E-02      0.28912762E-11      0.13228372E-03      0.52951709E-02
      0.64540000E+00      0.54117795E-02      0.28768003E-11      0.13153799E-03      0.52802416E-02
      0.64560000E+00      0.53961975E-02      0.28624383E-11      0.13079875E-03      0.52653988E-02
      0.64580000E+00      0.53807077E-02      0.28481891E-11      0.13006593E-03      0.52506417E-02
      0.64600000E+00      0.53653091E-02      0.28340514E-11      0.12933946E-03      0.52359696E-02
      0.64620000E+00      0.53500010E-02      0.28200241E-11      0.12861926E-03      0.52213818E-02
      0.64640000E+00      0.53347826E-02      0.28061060E-11      0.12790527E-03      0.52068773E-02
      0.64660000E+00      0.53196530E-02      0.27922959E-11      0.12719740E-03      0.51924556E-02
      0.64680000E+00      0.53046114E-02      0.27785928E-11      0.12649559E-03      0.51781158E-02
      0.64700000E+00      0.52896570E-02      0.27649955E-11      0.12579977E-03      0.51638572E-02
      0.64720000E+00      0.52747890E-02      0.27515029E-11      0.12510987E-03      0.51496792E-02
      0.64740000E+00      0.52600067E-02      0.27381138E-11      0.12442583E-03      0.51355809E-02
      0.64760000E+00      0.52453092E-02      0.27248273E-11      0.12374757E-03      0.51215616E-02
      0.64780000E+00      0.52306958E-02      0.27116423E-11      0.12307503E-03      0.51076208E-02
      0.64800000E+00      0.52161658E-02      0.26985577E-11      0.12240815E-03      0.50937576E-02
      0.64820000E+00      0.52017184E-02      0.26855725E-11      0.12174686E-03      0.50799715E-02
      0.64840000E+00      0.51873528E-02      0.26726857E-11      0.12109110E-03      0.50662617E-02
      0.64860000E+00      0.51730683E-02      0.26598962E-11      0.12044081E-03      0.50526275E-02
      0.64880000E+00      0.51588643E-02      0.26472031E-11      0.11979592E-03      0.50390684E-02
      0.64900000E+00      0.51447400E-02      0.26346054E-11      0.11915639E-03      0.50255836E-02
      0.64920000E+00      0.51306947E-02      0.26221021E-11      0.11852214E-03      0.50121726E-02
      0.64940000E+00      0.51167278E-02      0.26096923E-11      0.11789312E-03      0.49988346E-02
      0.64960000E+00      0.51028384E-02      0.25973750E-11      0.11726926E-03      0.49855691E-02
      0.64980000E+00      0.50890260E-02      0.25851493E-11      0.11665053E-03      0.49723755E-02
      0.65000000E+00      0.50752899E-02      0.25730142E-11      0.11603685E-03      0.49592531E-02
      0.65020000E+00      0.50616294E-02      0.25609689E-11      0.11542817E-03      0.49462013E-02
      0.65040000E+00      0.50480439E-02      0.25490125E-11      0.11482444E-03      0.49332195E-02
      0.65060000E+00      0.50345328E-02      0.25371440E-11      0.11422561E-03      0.49203072E-02
      0.65080000E+00      0.50210953E-02      0.25253626E-11      0.11363161E-03      0.49074637E-02
      0.65100000E+00      0.50077309E-02      0.25136675E-11      0.11304241E-03      0.48946885E-02
      0.65120000E+00      0.49944389E-02      0.25020577E-11      0.11245794E-03      0.48819809E-02
      0.65140000E+00      0.49812187E-02      0.24905325E-11      0.11187815E-03      0.48693406E-02
      0.65160000E+00      0.49680698E-02      0.24790910E-11      0.11130300E-03      0.48567668E-02
      0.65180000E+00      0.49549915E-02      0.24677323E-11      0.11073244E-03      0.48442590E-02
      0.65200000E+00      0.49419831E-02      0.24564558E-11      0.11016641E-03      0.48318167E-02
      0.65220000E+00      0.49290443E-02      0.24452605E-11      0.10960487E-03      0.48194394E-02
      0.65240000E+00      0.49161742E-02      0.24341456E-11      0.10904777E-03      0.48071265E-02
      0.65260000E+00      0.49033725E-02      0.24231105E-11      0.10849507E-03      0.47948774E-02
      0.65280000E+00      0.48906384E-02      0.24121543E-11      0.10794671E-03      0.47826917E-02
      0.65300000E+00      0.48779715E-02      0.24012762E-11      0.10740265E-03      0.47705689E-02
      0.65320000E+00      0.48653712E-02      0.23904756E-11      0.10686284E-03      0.47585083E-02
      0.65340000E+00      0.48528369E-02      0.23797516E-11      0.10632725E-03      0.47465097E-02
      0.65360000E+00      0.48403681E-02      0.23691035E-11      0.10579583E-03      0.47345723E-02
      0.65380000E+00      0.48279643E-02      0.23585307E-11      0.10526852E-03      0.47226958E-02
      0.65400000E+00      0.48156249E-02      0.23480323E-11      0.10474530E-03      0.47108796E-02
      0.65420000E+00      0.48033494E-02      0.23376077E-11      0.10422612E-03      0.46991233E-02
      0.65440000E+00      0.47911373E-02      0.23272561E-11      0.10371093E-03      0.46874264E-02
      0.65460000E+00      0.47789881E-02      0.23169769E-11      0.10319970E-03      0.46757884E-02
      0.65480000E+00      0.47669012E-02      0.23067694E-11      0.10269238E-03      0.46642089E-02
      0.65500000E+00      0.47548762E-02      0.22966330E-11      0.10218894E-03      0.46526873E-02
      0.65520000E+00      0.47429126E-02      0.22865668E-11      0.10168933E-03      0.46412233E-02
      0.65540000E+00      0.47310098E-02      0.22765704E-11      0.10119352E-03      0.46298163E-02
      0.65560000E+00      0.47191674E-02      0.22666430E-11      0.10070146E-03      0.46184660E-02
      0.65580000E+00      0.47073850E-02      0.22567839E-11      0.10021312E-03      0.46071719E-02
      0.65600000E+00      0.46956619E-02      0.22469927E-11      0.99728467E-04      0.45959335E-02
      0.65620000E+00      0.46839979E-02      0.22372685E-11      0.99247452E-04      0.45847504E-02
      0.65640000E+00      0.46723923E-02      0.22276108E-11      0.98770045E-04      0.45736222E-02
      0.65660000E+00      0.46608447E-02      0.22180190E-11      0.98296208E-04      0.45625485E-02
      0.65680000E+00      0.46493548E-02      0.22084925E-11      0.97825906E-04      0.45515288E-02
      0.65700000E+00      0.46379219E-02      0.21990307E-11      0.97359103E-04      0.45405628E-02
      0.65720000E+00      0.46265458E-02      0.21896329E-11      0.96895764E-04      0.45296500E-02
      0.65740000E+00      0.46152258E-02      0.21802987E-11      0.96435855E-04      0.45187900E-02
      0.65760000E+00      0.46039617E-02      0.21710273E-11      0.95979341E-04      0.45079824E-02
      0.65780000E+00      0.45927530E-02      0.21618183E-11      0.95526190E-04      0.44972268E-02
      0.65800000E+00      0.45815992E-02      0.21526711E-11      0.95076367E-04      0.44865228E-02
      0.65820000E+00      0.45705000E-02      0.21435850E-11      0.94629841E-04      0.44758701E-02
      0.65840000E+00      0.45594548E-02      0.21345596E-11      0.94186578E-04      0.44652682E-02
      0.65860000E+00      0.45484633E-02      0.21255944E-11      0.93746546E-04      0.44547168E-02
      0.65880000E+00      0.45375252E-02      0.21166886E-11      0.93309715E-04      0.44442155E-02
      0.65900000E+00      0.45266399E-02      0.21078420E-11      0.92876052E-04      0.44337638E-02
      0.65920000E+00      0.45158071E-02      0.20990538E-11      0.92445526E-04      0.44233615E-02
      0.65940000E+00      0.45050263E-02      0.20903236E-11      0.92018109E-04      0.44130082E-02
      0.65960000E+00      0.44942973E-02      0.20816508E-11      0.91593768E-04      0.44027035E-02
      0.65980000E+00      0.44836195E-02      0.20730350E-11      0.91172475E-04      0.43924470E-02
      0.66000000E+00      0.44729927E-02      0.20644756E-11      0.90754200E-04      0.43822385E-02
      0.66020000E+00      0.44624164E-02      0.20559722E-11      0.90338914E-04      0.43720774E-02
      0.66040000E+00      0.44518902E-02      0.20475242E-11      0.89926588E-04      0.43619636E-02
      0.66060000E+00      0.44414138E-02      0.20391312E-11      0.89517194E-04      0.43518966E-02
      0.66080000E+00      0.44309869E-02      0.20307927E-11      0.89110704E-04      0.43418762E-02
      0.66100000E+00      0.44206090E-02      0.20225081E-11      0.88707091E-04      0.43319019E-02
      0.66120000E+00      0.44102798E-02      0.20142771E-11      0.88306327E-04      0.43219734E-02
      0.66140000E+00      0.43999989E-02      0.20060991E-11      0.87908384E-04      0.43120905E-02
      0.66160000E+00      0.43897660E-02      0.19979737E-11      0.87513237E-04      0.43022527E-02
      0.66180000E+00      0.43795807E-02      0.19899004E-11      0.87120859E-04      0.42924598E-02
      0.66200000E+00      0.43694426E-02      0.19818788E-11      0.86731224E-04      0.42827114E-02
      0.66220000E+00      0.43593516E-02      0.19739084E-11      0.86344305E-04      0.42730072E-02
      0.66240000E+00      0.43493071E-02      0.19659889E-11      0.85960079E-04      0.42633470E-02
      0.66260000E+00      0.43393088E-02      0.19581196E-11      0.85578519E-04      0.42537303E-02
      0.66280000E+00      0.43293565E-02      0.19503003E-11      0.85199600E-04      0.42441569E-02
      0.66300000E+00      0.43194497E-02      0.19425305E-11      0.84823299E-04      0.42346264E-02
      0.66320000E+00      0.43095883E-02      0.19348097E-11      0.84449590E-04      0.42251387E-02
      0.66340000E+00      0.42997717E-02      0.19271376E-11      0.84078450E-04      0.42156933E-02
      0.66360000E+00      0.42899998E-02      0.19195137E-11      0.83709856E-04      0.42062899E-02
      0.66380000E+00      0.42802722E-02      0.19119376E-11      0.83343782E-04      0.41969284E-02
      0.66400000E+00      0.42705885E-02      0.19044089E-11      0.82980207E-04      0.41876083E-02
      0.66420000E+00      0.42609485E-02      0.18969273E-11      0.82619108E-04      0.41783294E-02
      0.66440000E+00      0.42513519E-02      0.18894922E-11      0.82260462E-04      0.41690915E-02
      0.66460000E+00      0.42417984E-02      0.18821034E-11      0.81904245E-04      0.41598941E-02
      0.66480000E+00      0.42322876E-02      0.18747604E-11      0.81550438E-04      0.41507371E-02
      0.66500000E+00      0.42228192E-02      0.18674628E-11      0.81199016E-04      0.41416202E-02
      0.66520000E+00      0.42133930E-02      0.18602103E-11      0.80849960E-04      0.41325431E-02
      0.66540000E+00      0.42040087E-02      0.18530025E-11      0.80503247E-04      0.41235055E-02
      0.66560000E+00      0.41946659E-02      0.18458390E-11      0.80158856E-04      0.41145071E-02
      0.66580000E+00      0.41853645E-02      0.18387194E-11      0.79816766E-04      0.41055477E-02
      0.66600000E+00      0.41761040E-02      0.18316435E-11      0.79476957E-04      0.40966270E-02
      0.66620000E+00      0.41668842E-02      0.18246107E-11      0.79139409E-04      0.40877448E-02
      0.66640000E+00      0.41577049E-02      0.18176208E-11      0.78804100E-04      0.40789008E-02
      0.66660000E+00      0.41485657E-02      0.18106734E-11      0.78471011E-04      0.40700947E-02
      0.66680000E+00      0.41394664E-02      0.18037682E-11      0.78140123E-04      0.40613263E-02
      0.66700000E+00      0.41304068E-02      0.17969047E-11      0.77811415E-04      0.40525953E-02
      0.66720000E+00      0.41213864E-02      0.17900828E-11      0.77484869E-04      0.40439015E-02
      0.66740000E+00      0.41124051E-02      0.17833019E-11      0.77160465E-04      0.40352447E-02
      0.66760000E+00      0.41034627E-02      0.17765619E-11      0.76838185E-04      0.40266245E-02
      0.66780000E+00      0.40945587E-02      0.17698623E-11      0.76518009E-04      0.40180407E-02
      0.66800000E+00      0.40856931E-02      0.17632028E-11      0.76199920E-04      0.40094932E-02
      0.66820000E+00      0.40768655E-02      0.17565831E-11      0.75883898E-04      0.40009816E-02
      0.66840000E+00      0.40680756E-02      0.17500030E-11      0.75569926E-04      0.39925057E-02
      0.66860000E+00      0.40593233E-02      0.17434619E-11      0.75257986E-04      0.39840653E-02
      0.66880000E+00      0.40506082E-02      0.17369598E-11      0.74948061E-04      0.39756602E-02
      0.66900000E+00      0.40419302E-02      0.17304961E-11      0.74640132E-04      0.39672901E-02
      0.66920000E+00      0.40332889E-02      0.17240707E-11      0.74334183E-04      0.39589547E-02
      0.66940000E+00      0.40246842E-02      0.17176832E-11      0.74030196E-04      0.39506540E-02
      0.66960000E+00      0.40161157E-02      0.17113333E-11      0.73728155E-04      0.39423876E-02
      0.66980000E+00      0.40075833E-02      0.17050207E-11      0.73428042E-04      0.39341553E-02
      0.67000000E+00      0.39990867E-02      0.16987452E-11      0.73129842E-04      0.39259569E-02
      0.67020000E+00      0.39906257E-02      0.16925064E-11      0.72833537E-04      0.39177921E-02
      0.67040000E+00      0.39822000E-02      0.16863039E-11      0.72539112E-04      0.39096609E-02
      0.67060000E+00      0.39738094E-02      0.16801377E-11      0.72246550E-04      0.39015629E-02
      0.67080000E+00      0.39654537E-02      0.16740073E-11      0.71955836E-04      0.38934979E-02
      0.67100000E+00      0.39571327E-02      0.16679124E-11      0.71666954E-04      0.38854657E-02
      0.67120000E+00      0.39488461E-02      0.16618529E-11      0.71379888E-04      0.38774662E-02
      0.67140000E+00      0.39405937E-02      0.16558284E-11      0.71094623E-04      0.38694991E-02
      0.67160000E+00      0.39323753E-02      0.16498386E-11      0.70811144E-04      0.38615641E-02
      0.67180000E+00      0.39241906E-02      0.16438833E-11      0.70529436E-04      0.38536612E-02
      0.67200000E+00      0.39160395E-02      0.16379622E-11      0.70249484E-04      0.38457900E-02
      0.67220000E+00      0.39079218E-02      0.16320750E-11      0.69971273E-04      0.38379505E-02
      0.67240000E+00      0.38998371E-02      0.16262215E-11      0.69694788E-04      0.38301424E-02
      0.67260000E+00      0.38917854E-02      0.16204015E-11      0.69420016E-04      0.38223654E-02
      0.67280000E+00      0.38837664E-02      0.16146145E-11      0.69146942E-04      0.38146195E-02
      0.67300000E+00      0.38757799E-02      0.16088605E-11      0.68875551E-04      0.38069043E-02
      0.67320000E+00      0.38678256E-02      0.16031391E-11      0.68605830E-04      0.37992198E-02
      0.67340000E+00      0.38599035E-02      0.15974501E-11      0.68337765E-04      0.37915657E-02
      0.67360000E+00      0.38520132E-02      0.15917932E-11      0.68071343E-04      0.37839419E-02
      0.67380000E+00      0.38441546E-02      0.15861683E-11      0.67806549E-04      0.37763481E-02
      0.67400000E+00      0.38363275E-02      0.15805750E-11      0.67543371E-04      0.37687842E-02
      0.67420000E+00      0.38285317E-02      0.15750131E-11      0.67281794E-04      0.37612499E-02
      0.67440000E+00      0.38207670E-02      0.15694823E-11      0.67021807E-04      0.37537452E-02
      0.67460000E+00      0.38130332E-02      0.15639826E-11      0.66763395E-04      0.37462698E-02
      0.67480000E+00      0.38053301E-02      0.15585135E-11      0.66506547E-04      0.37388235E-02
      0.67500000E+00      0.37976575E-02      0.15530748E-11      0.66251249E-04      0.37314062E-02
      0.67520000E+00      0.37900152E-02      0.15476665E-11      0.65997489E-04      0.37240177E-02
      0.67540000E+00      0.37824031E-02      0.15422881E-11      0.65745254E-04      0.37166578E-02
      0.67560000E+00      0.37748209E-02      0.15369395E-11      0.65494532E-04      0.37093264E-02
      0.67580000E+00      0.37672685E-02      0.15316205E-11      0.65245311E-04      0.37020232E-02
      0.67600000E+00      0.37597457E-02      0.15263308E-11      0.64997578E-04      0.36947481E-02
      0.67620000E+00      0.37522523E-02      0.15210702E-11      0.64751322E-04      0.36875009E-02
      0.67640000E+00      0.37447881E-02      0.15158385E-11      0.64506531E-04      0.36802815E-02
      0.67660000E+00      0.37373529E-02      0.15106356E-11      0.64263193E-04      0.36730897E-02
      0.67680000E+00      0.37299467E-02      0.15054610E-11      0.64021297E-04      0.36659254E-02
      0.67700000E+00      0.37225691E-02      0.15003148E-11      0.63780830E-04      0.36587883E-02
      0.67720000E+00      0.37152201E-02      0.14951966E-11      0.63541782E-04      0.36516783E-02
      0.67740000E+00      0.37078994E-02      0.14901062E-11      0.63304142E-04      0.36445953E-02
      0.67760000E+00      0.37006069E-02      0.14850435E-11      0.63067897E-04      0.36375390E-02
      0.67780000E+00      0.36933424E-02      0.14800082E-11      0.62833038E-04      0.36305094E-02
      0.67800000E+00      0.36861058E-02      0.14750002E-11      0.62599552E-04      0.36235062E-02
      0.67820000E+00      0.36788968E-02      0.14700192E-11      0.62367430E-04      0.36165294E-02
      0.67840000E+00      0.36717154E-02      0.14650650E-11      0.62136661E-04      0.36095787E-02
      0.67860000E+00      0.36645613E-02      0.14601375E-11      0.61907234E-04      0.36026541E-02
      0.67880000E+00      0.36574344E-02      0.14552364E-11      0.61679138E-04      0.35957553E-02
      0.67900000E+00      0.36503345E-02      0.14503615E-11      0.61452363E-04      0.35888822E-02
      0.67920000E+00      0.36432615E-02      0.14455128E-11      0.61226899E-04      0.35820346E-02
      0.67940000E+00      0.36362152E-02      0.14406898E-11      0.61002736E-04      0.35752125E-02
      0.67960000E+00      0.36291955E-02      0.14358926E-11      0.60779863E-04      0.35684156E-02
      0.67980000E+00      0.36222021E-02      0.14311209E-11      0.60558270E-04      0.35616439E-02
      0.68000000E+00      0.36152350E-02      0.14263745E-11      0.60337948E-04      0.35548971E-02
      0.68020000E+00      0.36082940E-02      0.14216532E-11      0.60118887E-04      0.35481751E-02
      0.68040000E+00      0.36013789E-02      0.14169569E-11      0.59901076E-04      0.35414779E-02
      0.68060000E+00      0.35944897E-02      0.14122854E-11      0.59684507E-04      0.35348051E-02
      0.68080000E+00      0.35876260E-02      0.14076384E-11      0.59469170E-04      0.35281568E-02
      0.68100000E+00      0.35807878E-02      0.14030159E-11      0.59255056E-04      0.35215328E-02
      0.68120000E+00      0.35739750E-02      0.13984176E-11      0.59042154E-04      0.35149329E-02
      0.68140000E+00      0.35671874E-02      0.13938434E-11      0.58830456E-04      0.35083569E-02
      0.68160000E+00      0.35604248E-02      0.13892931E-11      0.58619953E-04      0.35018049E-02
      0.68180000E+00      0.35536871E-02      0.13847665E-11      0.58410635E-04      0.34952765E-02
      0.68200000E+00      0.35469742E-02      0.13802635E-11      0.58202493E-04      0.34887717E-02
      0.68220000E+00      0.35402859E-02      0.13757839E-11      0.57995520E-04      0.34822904E-02
      0.68240000E+00      0.35336221E-02      0.13713275E-11      0.57789705E-04      0.34758324E-02
      0.68260000E+00      0.35269827E-02      0.13668942E-11      0.57585040E-04      0.34693976E-02
      0.68280000E+00      0.35203674E-02      0.13624838E-11      0.57381516E-04      0.34629859E-02
      0.68300000E+00      0.35137762E-02      0.13580962E-11      0.57179126E-04      0.34565971E-02
      0.68320000E+00      0.35072090E-02      0.13537311E-11      0.56977859E-04      0.34502311E-02
      0.68340000E+00      0.35006655E-02      0.13493885E-11      0.56777709E-04      0.34438878E-02
      0.68360000E+00      0.34941457E-02      0.13450681E-11      0.56578666E-04      0.34375670E-02
      0.68380000E+00      0.34876494E-02      0.13407699E-11      0.56380722E-04      0.34312687E-02
      0.68400000E+00      0.34811766E-02      0.13364936E-11      0.56183869E-04      0.34249927E-02
      0.68420000E+00      0.34747269E-02      0.13322391E-11      0.55988100E-04      0.34187388E-02
      0.68440000E+00      0.34683005E-02      0.13280063E-11      0.55793405E-04      0.34125071E-02
      0.68460000E+00      0.34618970E-02      0.13237950E-11      0.55599777E-04      0.34062972E-02
      0.68480000E+00      0.34555164E-02      0.13196051E-11      0.55407208E-04      0.34001092E-02
      0.68500000E+00      0.34491586E-02      0.13154364E-11      0.55215691E-04      0.33939429E-02
      0.68520000E+00      0.34428234E-02      0.13112887E-11      0.55025217E-04      0.33877982E-02
      0.68540000E+00      0.34365107E-02      0.13071620E-11      0.54835779E-04      0.33816749E-02
      0.68560000E+00      0.34302204E-02      0.13030561E-11      0.54647370E-04      0.33755730E-02
      0.68580000E+00      0.34239523E-02      0.12989708E-11      0.54459981E-04      0.33694923E-02
      0.68600000E+00      0.34177063E-02      0.12949060E-11      0.54273605E-04      0.33634327E-02
      0.68620000E+00      0.34114824E-02      0.12908615E-11      0.54088236E-04      0.33573942E-02
      0.68640000E+00      0.34052804E-02      0.12868373E-11      0.53903864E-04      0.33513765E-02
      0.68660000E+00      0.33991001E-02      0.12828332E-11      0.53720485E-04      0.33453796E-02
      0.68680000E+00      0.33929415E-02      0.12788490E-11      0.53538089E-04      0.33394034E-02
      0.68700000E+00      0.33868044E-02      0.12748846E-11      0.53356670E-04      0.33334478E-02
      0.68720000E+00      0.33806888E-02      0.12709399E-11      0.53176222E-04      0.33275125E-02
      0.68740000E+00      0.33745944E-02      0.12670148E-11      0.52996736E-04      0.33215977E-02
      0.68760000E+00      0.33685212E-02      0.12631090E-11      0.52818207E-04      0.33157030E-02
      0.68780000E+00      0.33624692E-02      0.12592226E-11      0.52640626E-04      0.33098285E-02
      0.68800000E+00      0.33564380E-02      0.12553553E-11      0.52463988E-04      0.33039740E-02
      0.68820000E+00      0.33504277E-02      0.12515070E-11      0.52288285E-04      0.32981395E-02
      0.68840000E+00      0.33444382E-02      0.12476776E-11      0.52113512E-04      0.32923247E-02
      0.68860000E+00      0.33384693E-02      0.12438670E-11      0.51939661E-04      0.32865296E-02
      0.68880000E+00      0.33325209E-02      0.12400750E-11      0.51766725E-04      0.32807541E-02
      0.68900000E+00      0.33265929E-02      0.12363016E-11      0.51594699E-04      0.32749982E-02
      0.68920000E+00      0.33206852E-02      0.12325466E-11      0.51423575E-04      0.32692616E-02
      0.68940000E+00      0.33147976E-02      0.12288098E-11      0.51253348E-04      0.32635443E-02
      0.68960000E+00      0.33089302E-02      0.12250912E-11      0.51084011E-04      0.32578462E-02
      0.68980000E+00      0.33030828E-02      0.12213907E-11      0.50915558E-04      0.32521672E-02
      0.69000000E+00      0.32972552E-02      0.12177080E-11      0.50747982E-04      0.32465072E-02
      0.69020000E+00      0.32914474E-02      0.12140432E-11      0.50581277E-04      0.32408661E-02
      0.69040000E+00      0.32856592E-02      0.12103960E-11      0.50415438E-04      0.32352438E-02
      0.69060000E+00      0.32798906E-02      0.12067664E-11      0.50250458E-04      0.32296402E-02
      0.69080000E+00      0.32741415E-02      0.12031543E-11      0.50086331E-04      0.32240552E-02
      0.69100000E+00      0.32684117E-02      0.11995595E-11      0.49923052E-04      0.32184887E-02
      0.69120000E+00      0.32627012E-02      0.11959819E-11      0.49760614E-04      0.32129406E-02
      0.69140000E+00      0.32570099E-02      0.11924215E-11      0.49599011E-04      0.32074109E-02
      0.69160000E+00      0.32513376E-02      0.11888780E-11      0.49438238E-04      0.32018993E-02
      0.69180000E+00      0.32456842E-02      0.11853515E-11      0.49278289E-04      0.31964059E-02
      0.69200000E+00      0.32400498E-02      0.11818417E-11      0.49119158E-04      0.31909306E-02
      0.69220000E+00      0.32344340E-02      0.11783486E-11      0.48960840E-04      0.31854732E-02
      0.69240000E+00      0.32288370E-02      0.11748721E-11      0.48803328E-04      0.31800337E-02
      0.69260000E+00      0.32232585E-02      0.11714120E-11      0.48646618E-04      0.31746119E-02
      0.69280000E+00      0.32176985E-02      0.11679683E-11      0.48490704E-04      0.31692078E-02
      0.69300000E+00      0.32121569E-02      0.11645408E-11      0.48335581E-04      0.31638213E-02
      0.69320000E+00      0.32066336E-02      0.11611295E-11      0.48181242E-04      0.31584523E-02
      0.69340000E+00      0.32011284E-02      0.11577342E-11      0.48027684E-04      0.31531007E-02
      0.69360000E+00      0.31956414E-02      0.11543548E-11      0.47874899E-04      0.31477665E-02
      0.69380000E+00      0.31901723E-02      0.11509913E-11      0.47722884E-04      0.31424495E-02
      0.69400000E+00      0.31847212E-02      0.11476435E-11      0.47571633E-04      0.31371496E-02
      0.69420000E+00      0.31792880E-02      0.11443114E-11      0.47421140E-04      0.31318668E-02
      0.69440000E+00      0.31738724E-02      0.11409948E-11      0.47271401E-04      0.31266010E-02
      0.69460000E+00      0.31684745E-02      0.11376936E-11      0.47122410E-04      0.31213521E-02
      0.69480000E+00      0.31630942E-02      0.11344078E-11      0.46974163E-04      0.31161200E-02
      0.69500000E+00      0.31577313E-02      0.11311372E-11      0.46826654E-04      0.31109047E-02
      0.69520000E+00      0.31523858E-02      0.11278818E-11      0.46679879E-04      0.31057060E-02
      0.69540000E+00      0.31470577E-02      0.11246414E-11      0.46533832E-04      0.31005238E-02
      0.69560000E+00      0.31417467E-02      0.11214160E-11      0.46388509E-04      0.30953582E-02
      0.69580000E+00      0.31364528E-02      0.11182054E-11      0.46243904E-04      0.30902089E-02
      0.69600000E+00      0.31311760E-02      0.11150096E-11      0.46100013E-04      0.30850760E-02
      0.69620000E+00      0.31259162E-02      0.11118285E-11      0.45956832E-04      0.30799594E-02
      0.69640000E+00      0.31206732E-02      0.11086620E-11      0.45814355E-04      0.30748589E-02
      0.69660000E+00      0.31154470E-02      0.11055100E-11      0.45672578E-04      0.30697744E-02
      0.69680000E+00      0.31102375E-02      0.11023723E-11      0.45531497E-04      0.30647060E-02
      0.69700000E+00      0.31050447E-02      0.10992490E-11      0.45391105E-04      0.30596536E-02
      0.69720000E+00      0.30998684E-02      0.10961399E-11      0.45251400E-04      0.30546170E-02
      0.69740000E+00      0.30947085E-02      0.10930450E-11      0.45112376E-04      0.30495961E-02
      0.69760000E+00      0.30895650E-02      0.10899641E-11      0.44974029E-04      0.30445910E-02
      0.69780000E+00      0.30844379E-02      0.10868972E-11      0.44836355E-04      0.30396015E-02
      0.69800000E+00      0.30793269E-02      0.10838441E-11      0.44699349E-04      0.30346275E-02
      0.69820000E+00      0.30742321E-02      0.10808048E-11      0.44563007E-04      0.30296691E-02
      0.69840000E+00      0.30691533E-02      0.10777793E-11      0.44427324E-04      0.30247260E-02
      0.69860000E+00      0.30640906E-02      0.10747674E-11      0.44292296E-04      0.30197983E-02
      0.69880000E+00      0.30590437E-02      0.10717690E-11      0.44157919E-04      0.30148858E-02
      0.69900000E+00      0.30540127E-02      0.10687841E-11      0.44024188E-04      0.30099885E-02
      0.69920000E+00      0.30489974E-02      0.10658125E-11      0.43891100E-04      0.30051063E-02
      0.69940000E+00      0.30439978E-02      0.10628542E-11      0.43758650E-04      0.30002392E-02
      0.69960000E+00      0.30390138E-02      0.10599092E-11      0.43626834E-04      0.29953870E-02
      0.69980000E+00      0.30340454E-02      0.10569773E-11      0.43495648E-04      0.29905497E-02
