#       Energy(Ry)            Total                 X                  Y                   Z
      0.45780000E+00      0.67093237E-02      0.22379083E-02      0.22366607E-02      0.22347547E-02
      0.45800000E+00      0.67237514E-02      0.22427199E-02      0.22414703E-02      0.22395612E-02
      0.45820000E+00      0.67382193E-02      0.22475450E-02      0.22462933E-02      0.22443810E-02
      0.45840000E+00      0.67527274E-02      0.22523834E-02      0.22511297E-02      0.22492143E-02
      0.45860000E+00      0.67672760E-02      0.22572354E-02      0.22559796E-02      0.22540610E-02
      0.45880000E+00      0.67818653E-02      0.22621009E-02      0.22608431E-02      0.22589213E-02
      0.45900000E+00      0.67964953E-02      0.22669800E-02      0.22657201E-02      0.22637952E-02
      0.45920000E+00      0.68111662E-02      0.22718727E-02      0.22706108E-02      0.22686827E-02
      0.45940000E+00      0.68258782E-02      0.22767792E-02      0.22755151E-02      0.22735839E-02
      0.45960000E+00      0.68406314E-02      0.22816994E-02      0.22804332E-02      0.22784988E-02
      0.45980000E+00      0.68554259E-02      0.22866333E-02      0.22853651E-02      0.22834275E-02
      0.46000000E+00      0.68702620E-02      0.22915811E-02      0.22903108E-02      0.22883700E-02
      0.46020000E+00      0.68851397E-02      0.22965428E-02      0.22952704E-02      0.22933264E-02
      0.46040000E+00      0.69000592E-02      0.23015185E-02      0.23002440E-02      0.22982968E-02
      0.46060000E+00      0.69150208E-02      0.23065081E-02      0.23052315E-02      0.23032811E-02
      0.46080000E+00      0.69300244E-02      0.23115118E-02      0.23102331E-02      0.23082795E-02
      0.46100000E+00      0.69450703E-02      0.23165296E-02      0.23152488E-02      0.23132919E-02
      0.46120000E+00      0.69601587E-02      0.23215615E-02      0.23202786E-02      0.23183185E-02
      0.46140000E+00      0.69752896E-02      0.23266077E-02      0.23253226E-02      0.23233593E-02
      0.46160000E+00      0.69904633E-02      0.23316681E-02      0.23303809E-02      0.23284143E-02
      0.46180000E+00      0.70056800E-02      0.23367428E-02      0.23354535E-02      0.23334837E-02
      0.46200000E+00      0.70209396E-02      0.23418319E-02      0.23405404E-02      0.23385673E-02
      0.46220000E+00      0.70362426E-02      0.23469353E-02      0.23456418E-02      0.23436654E-02
      0.46240000E+00      0.70515889E-02      0.23520533E-02      0.23507576E-02      0.23487780E-02
      0.46260000E+00      0.70669787E-02      0.23571858E-02      0.23558879E-02      0.23539050E-02
      0.46280000E+00      0.70824123E-02      0.23623328E-02      0.23610328E-02      0.23590466E-02
      0.46300000E+00      0.70978897E-02      0.23674945E-02      0.23661924E-02      0.23642029E-02
      0.46320000E+00      0.71134112E-02      0.23726709E-02      0.23713666E-02      0.23693738E-02
      0.46340000E+00      0.71289769E-02      0.23778620E-02      0.23765555E-02      0.23745594E-02
      0.46360000E+00      0.71445870E-02      0.23830679E-02      0.23817592E-02      0.23797599E-02
      0.46380000E+00      0.71602415E-02      0.23882886E-02      0.23869778E-02      0.23849751E-02
      0.46400000E+00      0.71759408E-02      0.23935243E-02      0.23922113E-02      0.23902053E-02
      0.46420000E+00      0.71916850E-02      0.23987749E-02      0.23974597E-02      0.23954504E-02
      0.46440000E+00      0.72074742E-02      0.24040405E-02      0.24027232E-02      0.24007105E-02
      0.46460000E+00      0.72233085E-02      0.24093212E-02      0.24080017E-02      0.24059857E-02
      0.46480000E+00      0.72391883E-02      0.24146170E-02      0.24132953E-02      0.24112760E-02
      0.46500000E+00      0.72551136E-02      0.24199280E-02      0.24186042E-02      0.24165814E-02
      0.46520000E+00      0.72710846E-02      0.24252543E-02      0.24239282E-02      0.24219021E-02
      0.46540000E+00      0.72871015E-02      0.24305959E-02      0.24292676E-02      0.24272381E-02
      0.46560000E+00      0.73031645E-02      0.24359528E-02      0.24346223E-02      0.24325894E-02
      0.46580000E+00      0.73192737E-02      0.24413251E-02      0.24399924E-02      0.24379562E-02
      0.46600000E+00      0.73354293E-02      0.24467129E-02      0.24453780E-02      0.24433384E-02
      0.46620000E+00      0.73516315E-02      0.24521162E-02      0.24507791E-02      0.24487361E-02
      0.46640000E+00      0.73678804E-02      0.24575352E-02      0.24561958E-02      0.24541494E-02
      0.46660000E+00      0.73841763E-02      0.24629698E-02      0.24616282E-02      0.24595784E-02
      0.46680000E+00      0.74005193E-02      0.24684201E-02      0.24670762E-02      0.24650230E-02
      0.46700000E+00      0.74169096E-02      0.24738861E-02      0.24725401E-02      0.24704834E-02
      0.46720000E+00      0.74333473E-02      0.24793680E-02      0.24780197E-02      0.24759596E-02
      0.46740000E+00      0.74498327E-02      0.24848658E-02      0.24835152E-02      0.24814517E-02
      0.46760000E+00      0.74663660E-02      0.24903795E-02      0.24890267E-02      0.24869597E-02
      0.46780000E+00      0.74829472E-02      0.24959092E-02      0.24945542E-02      0.24924838E-02
      0.46800000E+00      0.74995766E-02      0.25014551E-02      0.25000977E-02      0.24980239E-02
      0.46820000E+00      0.75162545E-02      0.25070170E-02      0.25056574E-02      0.25035801E-02
      0.46840000E+00      0.75329809E-02      0.25125951E-02      0.25112333E-02      0.25091525E-02
      0.46860000E+00      0.75497560E-02      0.25181895E-02      0.25168254E-02      0.25147411E-02
      0.46880000E+00      0.75665801E-02      0.25238002E-02      0.25224338E-02      0.25203461E-02
      0.46900000E+00      0.75834533E-02      0.25294273E-02      0.25280586E-02      0.25259674E-02
      0.46920000E+00      0.76003758E-02      0.25350708E-02      0.25336999E-02      0.25316051E-02
      0.46940000E+00      0.76173478E-02      0.25407309E-02      0.25393576E-02      0.25372593E-02
      0.46960000E+00      0.76343695E-02      0.25464075E-02      0.25450319E-02      0.25429301E-02
      0.46980000E+00      0.76514411E-02      0.25521007E-02      0.25507228E-02      0.25486176E-02
      0.47000000E+00      0.76685628E-02      0.25578106E-02      0.25564305E-02      0.25543217E-02
      0.47020000E+00      0.76857347E-02      0.25635373E-02      0.25621549E-02      0.25600425E-02
      0.47040000E+00      0.77029571E-02      0.25692809E-02      0.25678961E-02      0.25657802E-02
      0.47060000E+00      0.77202301E-02      0.25750413E-02      0.25736542E-02      0.25715347E-02
      0.47080000E+00      0.77375540E-02      0.25808186E-02      0.25794292E-02      0.25773062E-02
      0.47100000E+00      0.77549290E-02      0.25866130E-02      0.25852213E-02      0.25830947E-02
      0.47120000E+00      0.77723552E-02      0.25924245E-02      0.25910304E-02      0.25889003E-02
      0.47140000E+00      0.77898328E-02      0.25982531E-02      0.25968567E-02      0.25947230E-02
      0.47160000E+00      0.78073621E-02      0.26040990E-02      0.26027002E-02      0.26005629E-02
      0.47180000E+00      0.78249432E-02      0.26099621E-02      0.26085610E-02      0.26064201E-02
      0.47200000E+00      0.78425763E-02      0.26158426E-02      0.26144391E-02      0.26122946E-02
      0.47220000E+00      0.78602617E-02      0.26217405E-02      0.26203346E-02      0.26181866E-02
      0.47240000E+00      0.78779996E-02      0.26276559E-02      0.26262477E-02      0.26240960E-02
      0.47260000E+00      0.78957901E-02      0.26335888E-02      0.26321783E-02      0.26300230E-02
      0.47280000E+00      0.79136334E-02      0.26395394E-02      0.26381265E-02      0.26359675E-02
      0.47300000E+00      0.79315298E-02      0.26455077E-02      0.26440924E-02      0.26419298E-02
      0.47320000E+00      0.79494795E-02      0.26514937E-02      0.26500760E-02      0.26479098E-02
      0.47340000E+00      0.79674827E-02      0.26574976E-02      0.26560775E-02      0.26539076E-02
      0.47360000E+00      0.79855395E-02      0.26635194E-02      0.26620969E-02      0.26599233E-02
      0.47380000E+00      0.80036503E-02      0.26695591E-02      0.26681342E-02      0.26659570E-02
      0.47400000E+00      0.80218152E-02      0.26756169E-02      0.26741896E-02      0.26720087E-02
      0.47420000E+00      0.80400344E-02      0.26816928E-02      0.26802631E-02      0.26780785E-02
      0.47440000E+00      0.80583081E-02      0.26877868E-02      0.26863547E-02      0.26841665E-02
      0.47460000E+00      0.80766365E-02      0.26938992E-02      0.26924646E-02      0.26902727E-02
      0.47480000E+00      0.80950200E-02      0.27000298E-02      0.26985929E-02      0.26963973E-02
      0.47500000E+00      0.81134586E-02      0.27061789E-02      0.27047395E-02      0.27025402E-02
      0.47520000E+00      0.81319526E-02      0.27123464E-02      0.27109046E-02      0.27087016E-02
      0.47540000E+00      0.81505023E-02      0.27185325E-02      0.27170883E-02      0.27148815E-02
      0.47560000E+00      0.81691077E-02      0.27247372E-02      0.27232905E-02      0.27210800E-02
      0.47580000E+00      0.81877693E-02      0.27309606E-02      0.27295115E-02      0.27272972E-02
      0.47600000E+00      0.82064871E-02      0.27372027E-02      0.27357512E-02      0.27335332E-02
      0.47620000E+00      0.82252614E-02      0.27434637E-02      0.27420097E-02      0.27397880E-02
      0.47640000E+00      0.82440924E-02      0.27497436E-02      0.27482871E-02      0.27460616E-02
      0.47660000E+00      0.82629804E-02      0.27560425E-02      0.27545836E-02      0.27523543E-02
      0.47680000E+00      0.82819256E-02      0.27623605E-02      0.27608991E-02      0.27586660E-02
      0.47700000E+00      0.83009282E-02      0.27686976E-02      0.27672337E-02      0.27649969E-02
      0.47720000E+00      0.83199884E-02      0.27750539E-02      0.27735875E-02      0.27713469E-02
      0.47740000E+00      0.83391064E-02      0.27814295E-02      0.27799607E-02      0.27777162E-02
      0.47760000E+00      0.83582826E-02      0.27878245E-02      0.27863532E-02      0.27841049E-02
      0.47780000E+00      0.83775171E-02      0.27942390E-02      0.27927651E-02      0.27905130E-02
      0.47800000E+00      0.83968102E-02      0.28006729E-02      0.27991966E-02      0.27969407E-02
      0.47820000E+00      0.84161620E-02      0.28071265E-02      0.28056476E-02      0.28033879E-02
      0.47840000E+00      0.84355729E-02      0.28135997E-02      0.28121184E-02      0.28098548E-02
      0.47860000E+00      0.84550431E-02      0.28200927E-02      0.28186089E-02      0.28163415E-02
      0.47880000E+00      0.84745727E-02      0.28266056E-02      0.28251192E-02      0.28228479E-02
      0.47900000E+00      0.84941621E-02      0.28331384E-02      0.28316494E-02      0.28293743E-02
      0.47920000E+00      0.85138115E-02      0.28396911E-02      0.28381997E-02      0.28359207E-02
      0.47940000E+00      0.85335211E-02      0.28462640E-02      0.28447700E-02      0.28424871E-02
      0.47960000E+00      0.85532912E-02      0.28528570E-02      0.28513605E-02      0.28490737E-02
      0.47980000E+00      0.85731220E-02      0.28594703E-02      0.28579712E-02      0.28556805E-02
      0.48000000E+00      0.85930137E-02      0.28661039E-02      0.28646022E-02      0.28623076E-02
      0.48020000E+00      0.86129666E-02      0.28727578E-02      0.28712536E-02      0.28689552E-02
      0.48040000E+00      0.86329810E-02      0.28794323E-02      0.28779256E-02      0.28756232E-02
      0.48060000E+00      0.86530571E-02      0.28861274E-02      0.28846180E-02      0.28823117E-02
      0.48080000E+00      0.86731952E-02      0.28928431E-02      0.28913312E-02      0.28890209E-02
      0.48100000E+00      0.86933954E-02      0.28995795E-02      0.28980651E-02      0.28957508E-02
      0.48120000E+00      0.87136581E-02      0.29063368E-02      0.29048197E-02      0.29025016E-02
      0.48140000E+00      0.87339835E-02      0.29131150E-02      0.29115953E-02      0.29092732E-02
      0.48160000E+00      0.87543719E-02      0.29199142E-02      0.29183919E-02      0.29160658E-02
      0.48180000E+00      0.87748235E-02      0.29267344E-02      0.29252096E-02      0.29228795E-02
      0.48200000E+00      0.87953386E-02      0.29335759E-02      0.29320484E-02      0.29297143E-02
      0.48220000E+00      0.88159174E-02      0.29404385E-02      0.29389085E-02      0.29365704E-02
      0.48240000E+00      0.88365602E-02      0.29473225E-02      0.29457899E-02      0.29434478E-02
      0.48260000E+00      0.88572673E-02      0.29542280E-02      0.29526927E-02      0.29503466E-02
      0.48280000E+00      0.88780388E-02      0.29611549E-02      0.29596170E-02      0.29572669E-02
      0.48300000E+00      0.88988752E-02      0.29681035E-02      0.29665629E-02      0.29642088E-02
      0.48320000E+00      0.89197766E-02      0.29750737E-02      0.29735305E-02      0.29711724E-02
      0.48340000E+00      0.89407434E-02      0.29820658E-02      0.29805199E-02      0.29781577E-02
      0.48360000E+00      0.89617757E-02      0.29890797E-02      0.29875312E-02      0.29851649E-02
      0.48380000E+00      0.89828739E-02      0.29961155E-02      0.29945644E-02      0.29921941E-02
      0.48400000E+00      0.90040382E-02      0.30031734E-02      0.30016196E-02      0.29992452E-02
      0.48420000E+00      0.90252690E-02      0.30102535E-02      0.30086970E-02      0.30063185E-02
      0.48440000E+00      0.90465664E-02      0.30173557E-02      0.30157966E-02      0.30134140E-02
      0.48460000E+00      0.90679307E-02      0.30244803E-02      0.30229185E-02      0.30205319E-02
      0.48480000E+00      0.90893623E-02      0.30316274E-02      0.30300628E-02      0.30276721E-02
      0.48500000E+00      0.91108614E-02      0.30387969E-02      0.30372297E-02      0.30348348E-02
      0.48520000E+00      0.91324283E-02      0.30459890E-02      0.30444191E-02      0.30420202E-02
      0.48540000E+00      0.91540632E-02      0.30532038E-02      0.30516312E-02      0.30492282E-02
      0.48560000E+00      0.91757665E-02      0.30604415E-02      0.30588662E-02      0.30564589E-02
      0.48580000E+00      0.91975385E-02      0.30677020E-02      0.30661239E-02      0.30637126E-02
      0.48600000E+00      0.92193793E-02      0.30749855E-02      0.30734047E-02      0.30709892E-02
      0.48620000E+00      0.92412894E-02      0.30822920E-02      0.30807086E-02      0.30782889E-02
      0.48640000E+00      0.92632690E-02      0.30896217E-02      0.30880356E-02      0.30856117E-02
      0.48660000E+00      0.92853183E-02      0.30969747E-02      0.30953858E-02      0.30929578E-02
      0.48680000E+00      0.93074378E-02      0.31043511E-02      0.31027595E-02      0.31003272E-02
      0.48700000E+00      0.93296276E-02      0.31117510E-02      0.31101565E-02      0.31077201E-02
      0.48720000E+00      0.93518881E-02      0.31191743E-02      0.31175772E-02      0.31151365E-02
      0.48740000E+00      0.93742195E-02      0.31266214E-02      0.31250215E-02      0.31225766E-02
      0.48760000E+00      0.93966222E-02      0.31340922E-02      0.31324896E-02      0.31300405E-02
      0.48780000E+00      0.94190965E-02      0.31415869E-02      0.31399815E-02      0.31375281E-02
      0.48800000E+00      0.94416427E-02      0.31491056E-02      0.31474973E-02      0.31450398E-02
      0.48820000E+00      0.94642610E-02      0.31566483E-02      0.31550373E-02      0.31525754E-02
      0.48840000E+00      0.94869517E-02      0.31642151E-02      0.31626013E-02      0.31601353E-02
      0.48860000E+00      0.95097153E-02      0.31718063E-02      0.31701897E-02      0.31677193E-02
      0.48880000E+00      0.95325519E-02      0.31794218E-02      0.31778024E-02      0.31753278E-02
      0.48900000E+00      0.95554619E-02      0.31870617E-02      0.31854396E-02      0.31829606E-02
      0.48920000E+00      0.95784457E-02      0.31947263E-02      0.31931013E-02      0.31906181E-02
      0.48940000E+00      0.96015034E-02      0.32024155E-02      0.32007877E-02      0.31983002E-02
      0.48960000E+00      0.96246355E-02      0.32101295E-02      0.32084989E-02      0.32060071E-02
      0.48980000E+00      0.96478422E-02      0.32178684E-02      0.32162350E-02      0.32137388E-02
      0.49000000E+00      0.96711239E-02      0.32256323E-02      0.32239960E-02      0.32214956E-02
      0.49020000E+00      0.96944809E-02      0.32334213E-02      0.32317822E-02      0.32292774E-02
      0.49040000E+00      0.97179135E-02      0.32412355E-02      0.32395936E-02      0.32370844E-02
      0.49060000E+00      0.97414220E-02      0.32490750E-02      0.32474302E-02      0.32449167E-02
      0.49080000E+00      0.97650067E-02      0.32569400E-02      0.32552923E-02      0.32527744E-02
      0.49100000E+00      0.97886680E-02      0.32648305E-02      0.32631799E-02      0.32606576E-02
      0.49120000E+00      0.98124063E-02      0.32727466E-02      0.32710932E-02      0.32685665E-02
      0.49140000E+00      0.98362217E-02      0.32806885E-02      0.32790322E-02      0.32765011E-02
      0.49160000E+00      0.98601148E-02      0.32886562E-02      0.32869970E-02      0.32844615E-02
      0.49180000E+00      0.98840857E-02      0.32966499E-02      0.32949879E-02      0.32924479E-02
      0.49200000E+00      0.99081349E-02      0.33046697E-02      0.33030048E-02      0.33004604E-02
      0.49220000E+00      0.99322626E-02      0.33127157E-02      0.33110478E-02      0.33084991E-02
      0.49240000E+00      0.99564692E-02      0.33207880E-02      0.33191172E-02      0.33165640E-02
      0.49260000E+00      0.99807551E-02      0.33288867E-02      0.33272130E-02      0.33246554E-02
      0.49280000E+00      0.10005121E-01      0.33370120E-02      0.33353354E-02      0.33327733E-02
      0.49300000E+00      0.10029566E-01      0.33451639E-02      0.33434844E-02      0.33409178E-02
      0.49320000E+00      0.10054092E-01      0.33533426E-02      0.33516601E-02      0.33490890E-02
      0.49340000E+00      0.10078698E-01      0.33615481E-02      0.33598627E-02      0.33572872E-02
      0.49360000E+00      0.10103385E-01      0.33697807E-02      0.33680924E-02      0.33655123E-02
      0.49380000E+00      0.10128154E-01      0.33780404E-02      0.33763491E-02      0.33737645E-02
      0.49400000E+00      0.10153004E-01      0.33863273E-02      0.33846331E-02      0.33820439E-02
      0.49420000E+00      0.10177937E-01      0.33946415E-02      0.33929444E-02      0.33903507E-02
      0.49440000E+00      0.10202951E-01      0.34029833E-02      0.34012831E-02      0.33986849E-02
      0.49460000E+00      0.10228049E-01      0.34113526E-02      0.34096495E-02      0.34070467E-02
      0.49480000E+00      0.10253229E-01      0.34197497E-02      0.34180435E-02      0.34154362E-02
      0.49500000E+00      0.10278494E-01      0.34281745E-02      0.34264654E-02      0.34238536E-02
      0.49520000E+00      0.10303841E-01      0.34366274E-02      0.34349153E-02      0.34322988E-02
      0.49540000E+00      0.10329274E-01      0.34451083E-02      0.34433932E-02      0.34407721E-02
      0.49560000E+00      0.10354790E-01      0.34536174E-02      0.34518993E-02      0.34492737E-02
      0.49580000E+00      0.10380392E-01      0.34621548E-02      0.34604337E-02      0.34578035E-02
      0.49600000E+00      0.10406079E-01      0.34707207E-02      0.34689966E-02      0.34663617E-02
      0.49620000E+00      0.10431852E-01      0.34793152E-02      0.34775880E-02      0.34749485E-02
      0.49640000E+00      0.10457710E-01      0.34879383E-02      0.34862081E-02      0.34835640E-02
      0.49660000E+00      0.10483656E-01      0.34965903E-02      0.34948571E-02      0.34922083E-02
      0.49680000E+00      0.10509688E-01      0.35052713E-02      0.35035350E-02      0.35008815E-02
      0.49700000E+00      0.10535807E-01      0.35139813E-02      0.35122419E-02      0.35095838E-02
      0.49720000E+00      0.10562014E-01      0.35227205E-02      0.35209781E-02      0.35183153E-02
      0.49740000E+00      0.10588309E-01      0.35314891E-02      0.35297436E-02      0.35270761E-02
      0.49760000E+00      0.10614692E-01      0.35402871E-02      0.35385386E-02      0.35358664E-02
      0.49780000E+00      0.10641164E-01      0.35491148E-02      0.35473631E-02      0.35446863E-02
      0.49800000E+00      0.10667725E-01      0.35579721E-02      0.35562174E-02      0.35535358E-02
      0.49820000E+00      0.10694376E-01      0.35668594E-02      0.35651016E-02      0.35624152E-02
      0.49840000E+00      0.10721117E-01      0.35757766E-02      0.35740157E-02      0.35713246E-02
      0.49860000E+00      0.10747948E-01      0.35847239E-02      0.35829600E-02      0.35802641E-02
      0.49880000E+00      0.10774870E-01      0.35937016E-02      0.35919345E-02      0.35892339E-02
      0.49900000E+00      0.10801883E-01      0.36027096E-02      0.36009394E-02      0.35982340E-02
      0.49920000E+00      0.10828988E-01      0.36117482E-02      0.36099748E-02      0.36072647E-02
      0.49940000E+00      0.10856184E-01      0.36208174E-02      0.36190409E-02      0.36163260E-02
      0.49960000E+00      0.10883473E-01      0.36299174E-02      0.36281378E-02      0.36254181E-02
      0.49980000E+00      0.10910855E-01      0.36390484E-02      0.36372657E-02      0.36345411E-02
      0.50000000E+00      0.10938330E-01      0.36482105E-02      0.36464246E-02      0.36436952E-02
      0.50020000E+00      0.10965899E-01      0.36574038E-02      0.36556148E-02      0.36528805E-02
      0.50040000E+00      0.10993562E-01      0.36666285E-02      0.36648363E-02      0.36620972E-02
      0.50060000E+00      0.11021319E-01      0.36758847E-02      0.36740893E-02      0.36713454E-02
      0.50080000E+00      0.11049172E-01      0.36851725E-02      0.36833739E-02      0.36806252E-02
      0.50100000E+00      0.11077119E-01      0.36944921E-02      0.36926904E-02      0.36899367E-02
      0.50120000E+00      0.11105163E-01      0.37038437E-02      0.37020387E-02      0.36992802E-02
      0.50140000E+00      0.11133302E-01      0.37132274E-02      0.37114192E-02      0.37086558E-02
      0.50160000E+00      0.11161539E-01      0.37226432E-02      0.37208319E-02      0.37180635E-02
      0.50180000E+00      0.11189872E-01      0.37320915E-02      0.37302769E-02      0.37275036E-02
      0.50200000E+00      0.11218303E-01      0.37415723E-02      0.37397545E-02      0.37369763E-02
      0.50220000E+00      0.11246832E-01      0.37510857E-02      0.37492647E-02      0.37464815E-02
      0.50240000E+00      0.11275459E-01      0.37606320E-02      0.37588077E-02      0.37560196E-02
      0.50260000E+00      0.11304186E-01      0.37702112E-02      0.37683837E-02      0.37655906E-02
      0.50280000E+00      0.11333011E-01      0.37798236E-02      0.37779928E-02      0.37751948E-02
      0.50300000E+00      0.11361936E-01      0.37894692E-02      0.37876351E-02      0.37848321E-02
      0.50320000E+00      0.11390962E-01      0.37991482E-02      0.37973109E-02      0.37945029E-02
      0.50340000E+00      0.11420088E-01      0.38088608E-02      0.38070203E-02      0.38042073E-02
      0.50360000E+00      0.11449316E-01      0.38186072E-02      0.38167633E-02      0.38139453E-02
      0.50380000E+00      0.11478645E-01      0.38283874E-02      0.38265403E-02      0.38237172E-02
      0.50400000E+00      0.11508076E-01      0.38382017E-02      0.38363512E-02      0.38335232E-02
      0.50420000E+00      0.11537610E-01      0.38480501E-02      0.38461964E-02      0.38433633E-02
      0.50440000E+00      0.11567247E-01      0.38579329E-02      0.38560759E-02      0.38532377E-02
      0.50460000E+00      0.11596987E-01      0.38678503E-02      0.38659899E-02      0.38631467E-02
      0.50480000E+00      0.11626831E-01      0.38778023E-02      0.38759386E-02      0.38730903E-02
      0.50500000E+00      0.11656780E-01      0.38877891E-02      0.38859221E-02      0.38830687E-02
      0.50520000E+00      0.11686834E-01      0.38978109E-02      0.38959406E-02      0.38930820E-02
      0.50540000E+00      0.11716993E-01      0.39078679E-02      0.39059942E-02      0.39031306E-02
      0.50560000E+00      0.11747258E-01      0.39179602E-02      0.39160832E-02      0.39132144E-02
      0.50580000E+00      0.11777629E-01      0.39280880E-02      0.39262076E-02      0.39233336E-02
      0.50600000E+00      0.11808108E-01      0.39382514E-02      0.39363676E-02      0.39334886E-02
      0.50620000E+00      0.11838693E-01      0.39484506E-02      0.39465635E-02      0.39436793E-02
      0.50640000E+00      0.11869387E-01      0.39586858E-02      0.39567953E-02      0.39539059E-02
      0.50660000E+00      0.11900189E-01      0.39689572E-02      0.39670633E-02      0.39641687E-02
      0.50680000E+00      0.11931100E-01      0.39792649E-02      0.39773676E-02      0.39744678E-02
      0.50700000E+00      0.11962121E-01      0.39896090E-02      0.39877083E-02      0.39848034E-02
      0.50720000E+00      0.11993251E-01      0.39999899E-02      0.39980858E-02      0.39951756E-02
      0.50740000E+00      0.12024492E-01      0.40104075E-02      0.40085000E-02      0.40055846E-02
      0.50760000E+00      0.12055844E-01      0.40208622E-02      0.40189512E-02      0.40160305E-02
      0.50780000E+00      0.12087307E-01      0.40313540E-02      0.40294396E-02      0.40265137E-02
      0.50800000E+00      0.12118883E-01      0.40418832E-02      0.40399654E-02      0.40370342E-02
      0.50820000E+00      0.12150571E-01      0.40524499E-02      0.40505286E-02      0.40475921E-02
      0.50840000E+00      0.12182372E-01      0.40630543E-02      0.40611296E-02      0.40581878E-02
      0.50860000E+00      0.12214286E-01      0.40736966E-02      0.40717684E-02      0.40688213E-02
      0.50880000E+00      0.12246315E-01      0.40843769E-02      0.40824453E-02      0.40794929E-02
      0.50900000E+00      0.12278459E-01      0.40950955E-02      0.40931604E-02      0.40902027E-02
      0.50920000E+00      0.12310717E-01      0.41058525E-02      0.41039139E-02      0.41009509E-02
      0.50940000E+00      0.12343092E-01      0.41166482E-02      0.41147061E-02      0.41117377E-02
      0.50960000E+00      0.12375583E-01      0.41274826E-02      0.41255370E-02      0.41225632E-02
      0.50980000E+00      0.12408191E-01      0.41383560E-02      0.41364068E-02      0.41334277E-02
      0.51000000E+00      0.12440916E-01      0.41492685E-02      0.41473159E-02      0.41443314E-02
      0.51020000E+00      0.12473759E-01      0.41602204E-02      0.41582642E-02      0.41552743E-02
      0.51040000E+00      0.12506721E-01      0.41712118E-02      0.41692521E-02      0.41662568E-02
      0.51060000E+00      0.12539802E-01      0.41822429E-02      0.41802797E-02      0.41772790E-02
      0.51080000E+00      0.12573002E-01      0.41933140E-02      0.41913472E-02      0.41883410E-02
      0.51100000E+00      0.12606323E-01      0.42044251E-02      0.42024548E-02      0.41994432E-02
      0.51120000E+00      0.12639765E-01      0.42155766E-02      0.42136026E-02      0.42105856E-02
      0.51140000E+00      0.12673328E-01      0.42267685E-02      0.42247910E-02      0.42217685E-02
      0.51160000E+00      0.12707013E-01      0.42380011E-02      0.42360200E-02      0.42329920E-02
      0.51180000E+00      0.12740821E-01      0.42492746E-02      0.42472899E-02      0.42442565E-02
      0.51200000E+00      0.12774752E-01      0.42605892E-02      0.42586009E-02      0.42555619E-02
      0.51220000E+00      0.12808807E-01      0.42719450E-02      0.42699531E-02      0.42669086E-02
      0.51240000E+00      0.12842986E-01      0.42833423E-02      0.42813468E-02      0.42782968E-02
      0.51260000E+00      0.12877290E-01      0.42947813E-02      0.42927822E-02      0.42897266E-02
      0.51280000E+00      0.12911720E-01      0.43062622E-02      0.43042594E-02      0.43011983E-02
      0.51300000E+00      0.12946276E-01      0.43177851E-02      0.43157788E-02      0.43127121E-02
      0.51320000E+00      0.12980959E-01      0.43293503E-02      0.43273403E-02      0.43242681E-02
      0.51340000E+00      0.13015769E-01      0.43409580E-02      0.43389444E-02      0.43358665E-02
      0.51360000E+00      0.13050707E-01      0.43526085E-02      0.43505911E-02      0.43475077E-02
      0.51380000E+00      0.13085774E-01      0.43643018E-02      0.43622808E-02      0.43591917E-02
      0.51400000E+00      0.13120971E-01      0.43760382E-02      0.43740135E-02      0.43709188E-02
      0.51420000E+00      0.13156297E-01      0.43878179E-02      0.43857896E-02      0.43826892E-02
      0.51440000E+00      0.13191754E-01      0.43996412E-02      0.43976092E-02      0.43945032E-02
      0.51460000E+00      0.13227342E-01      0.44115082E-02      0.44094725E-02      0.44063608E-02
      0.51480000E+00      0.13263061E-01      0.44234192E-02      0.44213798E-02      0.44182624E-02
      0.51500000E+00      0.13298914E-01      0.44353744E-02      0.44333312E-02      0.44302082E-02
      0.51520000E+00      0.13334899E-01      0.44473740E-02      0.44453271E-02      0.44421983E-02
      0.51540000E+00      0.13371019E-01      0.44594182E-02      0.44573675E-02      0.44542330E-02
      0.51560000E+00      0.13407273E-01      0.44715072E-02      0.44694528E-02      0.44663126E-02
      0.51580000E+00      0.13443661E-01      0.44836412E-02      0.44815831E-02      0.44784371E-02
      0.51600000E+00      0.13480186E-01      0.44958206E-02      0.44937587E-02      0.44906070E-02
      0.51620000E+00      0.13516847E-01      0.45080454E-02      0.45059798E-02      0.45028223E-02
      0.51640000E+00      0.13553646E-01      0.45203160E-02      0.45182466E-02      0.45150833E-02
      0.51660000E+00      0.13590582E-01      0.45326325E-02      0.45305593E-02      0.45273902E-02
      0.51680000E+00      0.13627657E-01      0.45449952E-02      0.45429182E-02      0.45397433E-02
      0.51700000E+00      0.13664871E-01      0.45574044E-02      0.45553235E-02      0.45521428E-02
      0.51720000E+00      0.13702225E-01      0.45698601E-02      0.45677755E-02      0.45645889E-02
      0.51740000E+00      0.13739719E-01      0.45823628E-02      0.45802743E-02      0.45770819E-02
      0.51760000E+00      0.13777355E-01      0.45949125E-02      0.45928202E-02      0.45896220E-02
      0.51780000E+00      0.13815132E-01      0.46075096E-02      0.46054134E-02      0.46022093E-02
      0.51800000E+00      0.13853053E-01      0.46201543E-02      0.46180543E-02      0.46148443E-02
      0.51820000E+00      0.13891117E-01      0.46328468E-02      0.46307429E-02      0.46275270E-02
