#        Frequency (eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.910999999999982E+01  -.144011257476451E+00  0.514143569923741E+00  -.505155803217244E+00  0.180348823130218E+01
     0.911999999999982E+01  -.142381809849472E+00  0.515285550693132E+00  -.498201209923737E+00  0.180301040619543E+01
     0.912999999999982E+01  -.140743148739241E+00  0.516403262933715E+00  -.491282725491779E+00  0.180257443960530E+01
     0.913999999999982E+01  -.139095778329597E+00  0.517496457007559E+00  -.484400739880882E+00  0.180218026507032E+01
     0.914999999999982E+01  -.137440237690775E+00  0.518564882831368E+00  -.477555750277598E+00  0.180182780420767E+01
     0.915999999999982E+01  -.135777104353191E+00  0.519608302942680E+00  -.470748350491195E+00  0.180151692494130E+01
     0.916999999999982E+01  -.134106992496509E+00  0.520626506174620E+00  -.463979205092559E+00  0.180124740692627E+01
     0.917999999999982E+01  -.132430545918822E+00  0.521619319777627E+00  -.457249012210927E+00  0.180101891949202E+01
     0.918999999999982E+01  -.130748426787595E+00  0.522586618056713E+00  -.450558460653799E+00  0.180083101552276E+01
     0.919999999999982E+01  -.129061301856026E+00  0.523528326134324E+00  -.443908187902739E+00  0.180068314225819E+01
     0.920999999999982E+01  -.127369828245278E+00  0.524444418216641E+00  -.437298745423227E+00  0.180057466740639E+01
     0.921999999999982E+01  -.125674640975769E+00  0.525334910613698E+00  -.430730576624704E+00  0.180050491660727E+01
     0.922999999999982E+01  -.123976344164595E+00  0.526199850601180E+00  -.424204010884618E+00  0.180047321653201E+01
     0.923999999999982E+01  -.122275507231518E+00  0.527039302880291E+00  -.417719274598190E+00  0.180047893702087E+01
     0.924999999999982E+01  -.120572666663316E+00  0.527853335783171E+00  -.411276517608279E+00  0.180052152578680E+01
     0.925999999999982E+01  -.118868333001506E+00  0.528642009421153E+00  -.404875851006041E+00  0.180060053032981E+01
     0.926999999999982E+01  -.117163001882634E+00  0.529405367671940E+00  -.398517390536065E+00  0.180071560364893E+01
     0.927999999999982E+01  -.115457167307291E+00  0.530143435296168E+00  -.392201298960248E+00  0.180086649280954E+01
     0.928999999999982E+01  -.113751334949032E+00  0.530856220658831E+00  -.385927820870542E+00  0.180105301204800E+01
     0.929999999999982E+01  -.112046033297180E+00  0.531543723636265E+00  -.379697304574528E+00  0.180127500446977E+01
     0.930999999999982E+01  -.110341820762287E+00  0.532205947457117E+00  -.373510207637939E+00  0.180153229815829E+01
     0.931999999999982E+01  -.108639287508107E+00  0.532842912588866E+00  -.367367085158390E+00  0.180182466338865E+01
     0.932999999999982E+01  -.106939051609276E+00  0.533454670443153E+00  -.361268562483688E+00  0.180215177749427E+01
     0.933999999999982E+01  -.105241750037143E+00  0.534041314687947E+00  -.355215296474338E+00  0.180251320278761E+01
     0.934999999999982E+01  -.103548025803594E+00  0.534602988322252E+00  -.349207931176918E+00  0.180290838095855E+01
     0.935999999999982E+01  -.101858513211861E+00  0.535139885332047E+00  -.343247054651111E+00  0.180333664486641E+01
     0.936999999999982E+01  -.100173823474987E+00  0.535652246600180E+00  -.337333163541913E+00  0.180379724598502E+01
     0.937999999999982E+01  -.984945329156133E-01  0.536140350652528E+00  -.331466640828768E+00  0.180428939335962E+01
     0.938999999999982E+01  -.968211755616593E-01  0.536604500642994E+00  -.325647750189300E+00  0.180481229815848E+01
     0.939999999999982E+01  -.951542412635626E-01  0.537045009580634E+00  -.319876647887552E+00  0.180536521702238E+01
     0.940999999999982E+01  -.934941795887423E-01  0.537462186086294E+00  -.314153410420262E+00  0.180594748757247E+01
     0.941999999999982E+01  -.918414088354957E-01  0.537856322888342E+00  -.308478073736810E+00  0.180655855060919E+01
     0.942999999999981E+01  -.901963286970902E-01  0.538227689838542E+00  -.302850678061900E+00  0.180719795554773E+01
     0.943999999999981E+01  -.885593345255169E-01  0.538576532516844E+00  -.297271311467712E+00  0.180786534818511E+01
     0.944999999999981E+01  -.869308308868815E-01  0.538903076610336E+00  -.291740145505387E+00  0.180856044259121E+01
     0.945999999999981E+01  -.853112422076125E-01  0.539207537336387E+00  -.286257457391271E+00  0.180928298135072E+01
     0.946999999999981E+01  -.837010187667215E-01  0.539490132377903E+00  -.280823635274653E+00  0.181003269018037E+01
     0.947999999999981E+01  -.821006370230131E-01  0.539751096237028E+00  -.275439165684188E+00  0.181080923383068E+01
     0.948999999999981E+01  -.805105941613469E-01  0.539990693681859E+00  -.270104604967152E+00  0.181161218001421E+01
     0.949999999999981E+01  -.789313976583266E-01  0.540209230096480E+00  -.264820538987774E+00  0.181244097690482E+01
     0.950999999999981E+01  -.773635514593034E-01  0.540407057026740E+00  -.259587537160394E+00  0.181329494770497E+01
     0.951999999999981E+01  -.758075409005463E-01  0.540584571967614E+00  -.254406107783498E+00  0.181417330318781E+01
     0.952999999999981E+01  -.742638187164095E-01  0.540742212343623E+00  -.249276661471793E+00  0.181507517038179E+01
     0.953999999999981E+01  -.727327943083080E-01  0.540880444548948E+00  -.244199488276902E+00  0.181599963309465E+01
     0.954999999999981E+01  -.712148279455127E-01  0.540999749694087E+00  -.239174752022171E+00  0.181694577814806E+01
     0.955999999999981E+01  -.697102307970747E-01  0.541100608227672E+00  -.234202502765713E+00  0.181791274029591E+01
     0.956999999999981E+01  -.682192707803291E-01  0.541183485783036E+00  -.229282705542086E+00  0.181889973896952E+01
     0.957999999999981E+01  -.667421832991146E-01  0.541248822410655E+00  -.224415281040468E+00  0.181990610120962E+01
     0.958999999999981E+01  -.652791851767394E-01  0.541297026828705E+00  -.219600152034777E+00  0.182093126722900E+01
     0.959999999999981E+01  -.638304895866888E-01  0.541328476538254E+00  -.214837288475783E+00  0.182197477768457E+01
     0.960999999999981E+01  -.623963196262192E-01  0.541343523729863E+00  -.210126744326569E+00  0.182303624452604E+01
     0.961999999999981E+01  -.609769183901749E-01  0.541342505999416E+00  -.205468680451657E+00  0.182411530980246E+01
     0.962999999999981E+01  -.595725539507987E-01  0.541325760135288E+00  -.200863369971496E+00  0.182521159866603E+01
     0.963999999999981E+01  -.581835184484938E-01  0.541293636755290E+00  -.196311185152016E+00  0.182632467372600E+01
     0.964999999999981E+01  -.568101214231491E-01  0.541246513436335E+00  -.191812567710153E+00  0.182745399773230E+01
     0.965999999999981E+01  -.554526784205553E-01  0.541184804213683E+00  -.187367986952502E+00  0.182859891033170E+01
     0.966999999999981E+01  -.541114966520575E-01  0.541108963893665E+00  -.182977892038849E+00  0.182975862252045E+01
     0.967999999999981E+01  -.527868599508317E-01  0.541019486434987E+00  -.178642665585932E+00  0.183093222973865E+01
     0.968999999999981E+01  -.514790153825440E-01  0.540916897582011E+00  -.174362585656043E+00  0.183211874171599E+01
     0.969999999999981E+01  -.501881636134143E-01  0.540801742833537E+00  -.170137801929972E+00  0.183331712461787E+01
     0.970999999999981E+01  -.489144545549247E-01  0.540674572561407E+00  -.165968329729413E+00  0.183452634914737E+01
     0.971999999999981E+01  -.476579889832496E-01  0.540535926540885E+00  -.161854062851633E+00  0.183574543732140E+01
     0.972999999999981E+01  -.464188259009570E-01  0.540386320248856E+00  -.157794803316728E+00  0.183697350080887E+01
     0.973999999999981E+01  -.451969945144595E-01  0.540226235012938E+00  -.153790303541706E+00  0.183820976497127E+01
     0.974999999999981E+01  -.439925089821802E-01  0.540056113496179E+00  -.149840314540990E+00  0.183945357489910E+01
     0.975999999999981E+01  -.428053836574285E-01  0.539876361172995E+00  -.145944632804640E+00  0.184070438246438E+01
     0.976999999999981E+01  -.416356464735064E-01  0.539687353520429E+00  -.142103138673344E+00  0.184196171629912E+01
     0.977999999999981E+01  -.404833484081391E-01  0.539489447760788E+00  -.138315820291603E+00  0.184322513922033E+01
     0.978999999999981E+01  -.393485675748741E-01  0.539282997284507E+00  -.134582779390732E+00  0.184449419955652E+01
     0.979999999999981E+01  -.382314073252232E-01  0.539068366466192E+00  -.130904217903369E+00  0.184576838379024E+01
     0.980999999999981E+01  -.371319886774009E-01  0.538845943526555E+00  -.127280407326330E+00  0.184704707776511E+01
     0.981999999999981E+01  -.360504382698625E-01  0.538616149397378E+00  -.123711645383341E+00  0.184832954243702E+01
     0.982999999999981E+01  -.349868737342365E-01  0.538379441168562E+00  -.120198206494314E+00  0.184961490796326E+01
     0.983999999999981E+01  -.339413887837743E-01  0.538136309538594E+00  -.116740293530292E+00  0.185090218715138E+01
     0.984999999999981E+01  -.329140403586214E-01  0.537887270621512E+00  -.113337998173102E+00  0.185219030634952E+01
     0.985999999999981E+01  -.319048398508965E-01  0.537632853340100E+00  -.109991275923533E+00  0.185347814919766E+01
     0.986999999999981E+01  -.309137498010308E-01  0.537373584320350E+00  -.106699939602167E+00  0.185476460668223E+01
     0.987999999999981E+01  -.299406866098033E-01  0.537109972590403E+00  -.103463672391067E+00  0.185604862594810E+01
     0.988999999999981E+01  -.289855288799727E-01  0.536842496418785E+00  -.100282058496541E+00  0.185732925047626E+01
     0.989999999999980E+01  -.280481301312292E-01  0.536571594296694E+00  -.971546268237197E-01  0.185860564551720E+01
     0.990999999999980E+01  -.271283339566304E-01  0.536297661429776E+00  -.940809010524714E-01  0.185987710488630E+01
     0.991999999999980E+01  -.262259893123811E-01  0.536021052254690E+00  -.910604485016740E-01  0.186114303804769E+01
     0.992999999999980E+01  -.253409636126658E-01  0.535742088566907E+00  -.880929203190079E-01  0.186240293940814E+01
     0.993999999999980E+01  -.244731516407466E-01  0.535461071981437E+00  -.851780768215893E-01  0.186365634445985E+01
     0.994999999999980E+01  -.236224789335209E-01  0.535178298781427E+00  -.823157940456641E-01  0.186490277943216E+01
     0.995999999999980E+01  -.227888991490763E-01  0.534894074842846E+00  -.795060504046843E-01  0.186614171213031E+01
     0.996999999999980E+01  -.219723858548526E-01  0.534608728313547E+00  -.767488953775560E-01  0.186737251149278E+01
     0.997999999999980E+01  -.211729200333435E-01  0.534322618072680E+00  -.740444048891965E-01  0.186859442210727E+01
     0.998999999999980E+01  -.203904752619060E-01  0.534036136648205E+00  -.713926300908998E-01  0.186980655767877E+01
     0.999999999999980E+01  -.196250028806051E-01  0.533749707124946E+00  -.687935472809647E-01  0.187100791458171E+01
     0.100099999999998E+02  -.188764194631310E-01  0.533463774501984E+00  -.662470165678449E-01  0.187219740358091E+01
     0.100199999999998E+02  -.181445985507460E-01  0.533178792812810E+00  -.637527555842731E-01  0.187337389503805E+01
     0.100299999999998E+02  -.174293679528377E-01  0.532895209973935E+00  -.613103323019239E-01  0.187453627085118E+01
     0.100399999999998E+02  -.167305130618041E-01  0.532613452676968E+00  -.589191781130929E-01  0.187568347532313E+01
     0.100499999999998E+02  -.160477857058883E-01  0.532333913632818E+00  -.565786192719829E-01  0.187681455728466E+01
     0.100599999999998E+02  -.153809172136175E-01  0.532056943115941E+00  -.542879219918434E-01  0.187792869709514E+01
     0.100699999999998E+02  -.147296337174385E-01  0.531782846097400E+00  -.520463444003276E-01  0.187902521441550E+01
     0.100799999999998E+02  -.140936713811286E-01  0.531511885399254E+00  -.498531874871679E-01  0.188010355555383E+01
     0.100899999999998E+02  -.134727892472555E-01  0.531244290380947E+00  -.477078373007145E-01  0.188116326228369E+01
     0.100999999999998E+02  -.128667777655795E-01  0.530980269821991E+00  -.456097919504639E-01  0.188220392685794E+01
     0.101099999999998E+02  -.122754617244771E-01  0.530720027023634E+00  -.435586692572960E-01  0.188322514005724E+01
     0.101199999999998E+02  -.116986971637942E-01  0.530463774813756E+00  -.415541938176924E-01  0.188422644019673E+01
     0.101299999999998E+02  -.111363627681720E-01  0.530211748154924E+00  -.395961653716545E-01  0.188520727089987E+01
     0.101399999999998E+02  -.105883470835220E-01  0.529964212423168E+00  -.376844132109703E-01  0.188616695414731E+01
     0.101499999999998E+02  -.100545335375086E-01  0.529721466088002E+00  -.358187435035878E-01  0.188710468281477E+01
     0.101599999999998E+02  -.953478557977716E-02  0.529483837380759E+00  -.339988875126205E-01  0.188801953397255E+01
     0.101699999999998E+02  -.902893423851547E-02  0.529251675457607E+00  -.322244585846364E-01  0.188891050107340E+01
     0.101799999999998E+02  -.853677002017394E-02  0.529025337404925E+00  -.304949244832941E-01  0.188977654028258E+01
     0.101899999999998E+02  -.805804041521108E-02  0.528805173069776E+00  -.288095993421292E-01  0.189061662404016E+01
     0.101999999999998E+02  -.759245341681192E-02  0.528591510030371E+00  -.271676565519262E-01  0.189142979382272E+01
     0.102099999999998E+02  -.713968654184960E-02  0.528384641000258E+00  -.255681607282750E-01  0.189221520416310E+01
     0.102199999999998E+02  -.669940000425173E-02  0.528184815589482E+00  -.240101140056610E-01  0.189297215128431E+01
     0.102299999999998E+02  -.627125205767354E-02  0.527992237682416E+00  -.224925097158203E-01  0.189370008201441E+01
     0.102399999999998E+02  -.585491419337902E-02  0.527807068837283E+00  -.210143853660495E-01  0.189439858162473E+01
     0.102499999999998E+02  -.545008390043389E-02  0.527629437196000E+00  -.195748669143334E-01  0.189506734242643E+01
     0.102599999999998E+02  -.505649306515399E-02  0.527459450554774E+00  -.181731976336119E-01  0.189570611788357E+01
     0.102699999999998E+02  -.467391074925727E-02  0.527297211612801E+00  -.168087471756103E-01  0.189631466921192E+01
     0.102799999999998E+02  -.430213993997386E-02  0.527142833084849E+00  -.154809994341250E-01  0.189689271259252E+01
     0.102899999999998E+02  -.394100878136561E-02  0.526996450383611E+00  -.141895210191308E-01  0.189743987506022E+01
     0.102999999999998E+02  -.359035763466675E-02  0.526858229946513E+00  -.129339150985346E-01  0.189795566583575E+01
     0.103099999999998E+02  -.325002394921503E-02  0.526728371942985E+00  -.117137675969722E-01  0.189843946754973E+01
     0.103199999999998E+02  -.291982725858775E-02  0.526607106951651E+00  -.105285939218951E-01  0.189889054880583E+01
     0.103299999999998E+02  -.259955659777300E-02  0.526494687112644E+00  -.937779433259198E-02  0.189930809630169E+01
     0.103399999999998E+02  -.228896227026976E-02  0.526391373099350E+00  -.826062478517122E-02  0.189969126175782E+01
     0.103499999999998E+02  -.198775323401912E-02  0.526297418888941E+00  -.717618776399895E-02  0.190003921664792E+01
     0.103599999999998E+02  -.169560052301132E-02  0.526213056645952E+00  -.612344459907589E-02  0.190035120652081E+01
     0.103699999999998E+02  -.141214620589936E-02  0.526138484017151E+00  -.510124752123918E-02  0.190062659674229E+01
     0.103799999999998E+02  -.113701654306775E-02  0.526073855771815E+00  -.410838671578579E-02  0.190086490276013E+01
     0.103899999999998E+02  -.869837366352488E-03  0.526019281064404E+00  -.314364535396109E-02  0.190106580031877E+01
     0.103999999999998E+02  -.610249367066107E-03  0.525974826746047E+00  -.220585435749480E-02  0.190122911407241E+01
     0.104099999999998E+02  -.357920989781046E-03  0.525940526235825E+00  -.129393867384805E-02  0.190135478630867E+01
     0.104199999999998E+02  -.112556989170676E-03  0.525916392620805E+00  -.406948106362589E-03  0.190144283050740E+01
     0.104299999999998E+02  0.126098638643546E-03  0.525902434012683E+00  0.455931933533688E-03  0.190149327676146E+01
     0.104399999999998E+02  0.358265789448198E-03  0.525898668845301E+00  0.129539135697371E-02  0.190150611733104E+01
     0.104499999999998E+02  0.584136971655491E-03  0.525905138803802E+00  0.211202633948674E-02  0.190148126059745E+01
     0.104599999999998E+02  0.803890291726783E-03  0.525921917431633E+00  0.290638557234522E-02  0.190141850042758E+01
     0.104699999999998E+02  0.101770473585916E-02  0.525949113112936E+00  0.367902479844911E-02  0.190131750564301E+01
     0.104799999999998E+02  0.122577543008162E-02  0.525986865976499E+00  0.443056134005177E-02  0.190117783125681E+01
     0.104899999999998E+02  0.142832656213521E-02  0.526035339185459E+00  0.516172031117219E-02  0.190099894985423E+01
     0.104999999999998E+02  0.162561999911270E-02  0.526094705925683E+00  0.587336544593140E-02  0.190078029844484E+01
     0.105099999999998E+02  0.181795828298692E-02  0.526165134056720E+00  0.656650978387051E-02  0.190052133376696E+01
     0.105199999999998E+02  0.200568153369840E-02  0.526246770744511E+00  0.724230448589671E-02  0.190022158773325E+01
     0.105299999999998E+02  0.218915870851344E-02  0.526339729400485E+00  0.790200735253356E-02  0.189988071466844E+01
     0.105399999999998E+02  0.236877451890327E-02  0.526444080906700E+00  0.854693568352409E-02  0.189949852321307E+01
     0.105499999999998E+02  0.254491396302614E-02  0.526559850462778E+00  0.917841048785215E-02  0.189907498806858E+01
     0.105599999999998E+02  0.271794679473347E-02  0.526687020544571E+00  0.979770036929414E-02  0.189861023979242E+01
     0.105699999999998E+02  0.288821426334662E-02  0.526825539543711E+00  0.104059734720355E-01  0.189810453415960E+01
     0.105799999999998E+02  0.305602012043438E-02  0.526975334800048E+00  0.110042646654091E-01  0.189755820568944E+01
     0.105899999999998E+02  0.322162725036945E-02  0.527136328074466E+00  0.115934628557609E-01  0.189697161232811E+01
     0.105999999999998E+02  0.338526043677334E-02  0.527308451138036E+00  0.121743202837671E-01  0.189634507961534E+01
     0.106099999999998E+02  0.354711485354664E-02  0.527491659131233E+00  0.127474823530121E-01  0.189567885274793E+01
     0.106199999999998E+02  0.370736900599189E-02  0.527685939678118E+00  0.133135334401476E-01  0.189497306376729E+01
     0.106299999999998E+02  0.386620017485972E-02  0.527891316375576E+00  0.138730517259168E-01  0.189422771882378E+01
     0.106399999999998E+02  0.402380003515335E-02  0.528107846121879E+00  0.144266647214993E-01  0.189344270744884E+01
     0.106499999999998E+02  0.418038809065657E-02  0.528335610675367E+00  0.149750970539825E-01  0.189261783245011E+01
     0.106599999999998E+02  0.433622088917940E-02  0.528574703703084E+00  0.155192032339291E-01  0.189175285593774E+01
     0.106699999999998E+02  0.449159561431023E-02  0.528825215260666E+00  0.160599803834642E-01  0.189084755455480E+01
     0.106799999999998E+02  0.464684749282562E-02  0.529087216034956E+00  0.165985589170266E-01  0.188990177559317E+01
     0.106899999999998E+02  0.480234138581903E-02  0.529360743721430E+00  0.171361724836785E-01  0.188891548553491E+01
     0.106999999999998E+02  0.495845880719070E-02  0.529645793592494E+00  0.176741116023364E-01  0.188788880369168E+01
     0.107099999999998E+02  0.511558230334441E-02  0.529942314687073E+00  0.182136678773248E-01  0.188682201585160E+01
     0.107199999999998E+02  0.527407952914960E-02  0.530250212210310E+00  0.187560771021029E-01  0.188571556584521E+01
     0.107299999999998E+02  0.543428940655544E-02  0.530569355800016E+00  0.193024697292946E-01  0.188457002626083E+01
     0.107399999999998E+02  0.559651244535486E-02  0.530899592433986E+00  0.198538360801169E-01  0.188338605267176E+01
     0.107499999999998E+02  0.576100668559787E-02  0.531240762051450E+00  0.204110114524413E-01  0.188216432821419E+01
     0.107599999999998E+02  0.592798988044207E-02  0.531592713548784E+00  0.209746832983369E-01  0.188090550680188E+01
     0.107699999999998E+02  0.609764760215215E-02  0.531955318746557E+00  0.215454193281523E-01  0.187961016346538E+01
     0.107799999999998E+02  0.627014606313392E-02  0.532328482222875E+00  0.221237122584150E-01  0.187827875923058E+01
     0.107899999999998E+02  0.644564773175871E-02  0.532712145522809E+00  0.227100344247876E-01  0.187691162576527E+01
     0.107999999999998E+02  0.662432739734575E-02  0.533106285093982E+00  0.233048940050574E-01  0.187550897205402E+01
     0.108099999999998E+02  0.680638626402408E-02  0.533510904238911E+00  0.239088843588118E-01  0.187407091205426E+01
     0.108199999999998E+02  0.699206194219526E-02  0.533926020273856E+00  0.245227190276061E-01  0.187259750913946E+01
     0.108299999999998E+02  0.718163281568795E-02  0.534351648807166E+00  0.251472470928560E-01  0.187108883061735E+01
     0.108399999999998E+02  0.737541610248638E-02  0.534787787488006E+00  0.257834465374543E-01  0.186954500410250E+01
     0.108499999999998E+02  0.757375987106779E-02  0.535234401662879E+00  0.264323965563863E-01  0.186796626724565E+01
     0.108599999999998E+02  0.777703018198694E-02  0.535691414098266E+00  0.270952329178274E-01  0.186635300332144E+01
     0.108699999999998E+02  0.798559525910714E-02  0.536158700324526E+00  0.277730930153490E-01  0.186470575729712E+01
     0.108799999999998E+02  0.819980904620088E-02  0.536636090317744E+00  0.284670587933213E-01  0.186302522993156E+01
     0.108899999999998E+02  0.841999660442561E-02  0.537123376288061E+00  0.291781060421380E-01  0.186131225074447E+01
     0.108999999999998E+02  0.864644353797317E-02  0.537620325426279E+00  0.299070676003288E-01  0.185956773385737E+01
     0.109099999999998E+02  0.887939103849300E-02  0.538126695713018E+00  0.306546159144723E-01  0.185779262326602E+01
     0.109199999999998E+02  0.911903730148700E-02  0.538642252428616E+00  0.314212675079622E-01  0.185598783567767E+01
     0.109299999999998E+02  0.936554511456167E-02  0.539166782888466E+00  0.322074086323759E-01  0.185415420940023E+01
     0.109399999999998E+02  0.961905449085243E-02  0.539700107185622E+00  0.330133382121908E-01  0.185229246685509E+01
     0.109499999999998E+02  0.987969845954795E-02  0.540242083313322E+00  0.338393216154414E-01  0.185040319624007E+01
     0.109599999999998E+02  0.101476196449294E-01  0.540792605877158E+00  0.346856471766483E-01  0.184848685500035E+01
     0.109699999999998E+02  0.104229851379041E-01  0.541351598565146E+00  0.355526769988880E-01  0.184654379450536E+01
     0.109799999999998E+02  0.107059974106134E-01  0.541919001480862E+00  0.364408844286357E-01  0.184457430216344E+01
     0.109899999999998E+02  0.109968996095866E-01  0.542494755219174E+00  0.373508725984020E-01  0.184257865460812E+01
     0.109999999999998E+02  0.112959743990261E-01  0.543078784059576E+00  0.382833712659776E-01  0.184055717394517E+01
     0.110099999999998E+02  0.116035364895146E-01  0.543670980793266E+00  0.392392124240202E-01  0.183851027860341E+01
     0.110199999999998E+02  0.119199199336638E-01  0.544271195464907E+00  0.402192883209456E-01  0.183643852114873E+01
     0.110299999999998E+02  0.122454620585219E-01  0.544879229732193E+00  0.412244981552936E-01  0.183434260737596E+01
     0.110399999999998E+02  0.125804864150878E-01  0.545494837711426E+00  0.422556913860681E-01  0.183222339379367E+01
     0.110499999999998E+02  0.129252872818058E-01  0.546117733209144E+00  0.433136160959015E-01  0.183008186384235E+01
     0.110599999999998E+02  0.132801180358239E-01  0.546747602282892E+00  0.443988800780764E-01  0.182791908635532E+01
     0.110699999999998E+02  0.136451851354927E-01  0.547384119271797E+00  0.455119304114910E-01  0.182573616241035E+01
     0.110799999999998E+02  0.140206486237342E-01  0.548026963910102E+00  0.466530545260413E-01  0.182353416843774E+01
     0.110899999999998E+02  0.144066290881751E-01  0.548675836964940E+00  0.478224025581819E-01  0.182131410399269E+01
     0.110999999999998E+02  0.148032200458201E-01  0.549330472050231E+00  0.490200276316027E-01  0.181907685188988E+01
     0.111099999999998E+02  0.152105039022041E-01  0.549990641831999E+00  0.502459380403101E-01  0.181682315654490E+01
     0.111199999999998E+02  0.156285690911804E-01  0.550656157673939E+00  0.515001535561581E-01  0.181455362364911E+01
     0.111299999999998E+02  0.160575258140221E-01  0.551326862751521E+00  0.527827574868856E-01  0.181226874112867E+01
     0.111399999999998E+02  0.164975179953241E-01  0.552002619642358E+00  0.540939367605642E-01  0.180996891817683E+01
     0.111499999999998E+02  0.169487296298377E-01  0.552683294233052E+00  0.554340041077423E-01  0.180765453647094E+01
     0.111599999999998E+02  0.174113845269592E-01  0.553368738342862E+00  0.568033990846247E-01  0.180532600588854E+01
     0.111699999999998E+02  0.178857394444013E-01  0.554058773667201E+00  0.582026678305224E-01  0.180298381638524E+01
     0.111799999999998E+02  0.183720715925284E-01  0.554753179457891E+00  0.596324246110931E-01  0.180062857828403E+01
     0.111899999999998E+02  0.188706623381311E-01  0.555451685807949E+00  0.610933008979116E-01  0.179826104496331E+01
     0.111999999999998E+02  0.193817795131708E-01  0.556153973577880E+00  0.625858895730669E-01  0.179588211455581E+01
     0.112099999999998E+02  0.199056609532257E-01  0.556859681010756E+00  0.641106925553134E-01  0.179349281039298E+01
     0.112199999999998E+02  0.204425017176163E-01  0.557568416082273E+00  0.656680796195312E-01  0.179109424308250E+01
     0.112299999999998E+02  0.209924469023586E-01  0.558279772769353E+00  0.672582645046276E-01  0.178868755982352E+01
     0.112399999999998E+02  0.215555911278614E-01  0.558993348826149E+00  0.688813018303459E-01  0.178627388844288E+01
     0.112499999999998E+02  0.221319847878824E-01  0.559708762420317E+00  0.705371052534736E-01  0.178385428439972E+01
     0.112599999999998E+02  0.227216461335699E-01  0.560425665141699E+00  0.722254841501131E-01  0.178142968854735E+01
     0.112699999999998E+02  0.233245773875762E-01  0.561143749428494E+00  0.739461933766236E-01  0.177900090183091E+01
     0.112799999999998E+02  0.239407824710662E-01  0.561862749284605E+00  0.756989887419091E-01  0.177656858057986E+01
     0.112899999999998E+02  0.245702836737847E-01  0.562582434162812E+00  0.774836799982769E-01  0.177413325300076E+01
     0.112999999999998E+02  0.252131347437975E-01  0.563302596912883E+00  0.793001735457761E-01  0.177169535434173E+01
     0.113099999999998E+02  0.258694283989745E-01  0.564023037587932E+00  0.811484985851347E-01  0.176925527544714E+01
     0.113199999999998E+02  0.265392970894042E-01  0.564743545531496E+00  0.830288129159509E-01  0.176681341745657E+01
     0.113299999999998E+02  0.272229068461880E-01  0.565463882436843E+00  0.849413875941354E-01  0.176437024451260E+01
     0.113399999999998E+02  0.279204450871241E-01  0.566183768936775E+00  0.868865727877878E-01  0.176192632665715E+01
     0.113499999999998E+02  0.286321041590875E-01  0.566902876765302E+00  0.888647499427412E-01  0.175948236656508E+01
     0.113599999999998E+02  0.293580630434518E-01  0.567620827707664E+00  0.908762773783315E-01  0.175703920616743E+01
     0.113699999999998E+02  0.300984699369188E-01  0.568337199544450E+00  0.929214373862863E-01  0.175459781219607E+01
     0.113799999999998E+02  0.308534283013373E-01  0.569051538149628E+00  0.950003926637797E-01  0.175215924279635E+01
     0.113899999999998E+02  0.316229884681829E-01  0.569763373977400E+00  0.971131585144374E-01  0.174972460014205E+01
     0.113999999999998E+02  0.324071460608764E-01  0.570472240508129E+00  0.992595949094902E-01  0.174729497603946E+01
     0.114099999999998E+02  0.332058474824296E-01  0.571177691919839E+00  0.101439419563217E+00  0.174487139852294E+01
     0.114199999999998E+02  0.340190016585311E-01  0.571879317356446E+00  0.103652240078078E+00  0.174245478727776E+01
     0.114299999999998E+02  0.348464962853406E-01  0.572576749662907E+00  0.105897600412233E+00  0.174004592440606E+01
     0.114399999999998E+02  0.356882161485770E-01  0.573269667278438E+00  0.108175034826452E+00  0.173764544477705E+01
     0.114499999999998E+02  0.365440607598787E-01  0.573957788999518E+00  0.110484121385400E+00  0.173525384731024E+01
     0.114599999999998E+02  0.374139586472104E-01  0.574640862393083E+00  0.112824527174131E+00  0.173287152545855E+01
     0.114699999999998E+02  0.382978761269988E-01  0.575318647596159E+00  0.115196038629776E+00  0.173049881234005E+01
     0.114799999999998E+02  0.391958192041345E-01  0.575990898937915E+00  0.117598572593527E+00  0.172813603382516E+01
     0.114899999999998E+02  0.401078282710639E-01  0.576657347157447E+00  0.120032166534014E+00  0.172578356173433E+01
     0.114999999999998E+02  0.410339663556035E-01  0.577317684913463E+00  0.122496949458916E+00  0.172344185930556E+01
     0.115099999999998E+02  0.419743026375469E-01  0.577971557800705E+00  0.124993097866182E+00  0.172111151224775E+01
     0.115199999999998E+02  0.429288936708855E-01  0.578618562272527E+00  0.127520783274085E+00  0.171879324083209E+01
     0.115299999999998E+02  0.438977651029672E-01  0.579258250840862E+00  0.130080119089815E+00  0.171648789127181E+01
     0.115399999999998E+02  0.448808966196862E-01  0.579890143836652E+00  0.132671114653368E+00  0.171419640768862E+01
     0.115499999999998E+02  0.458782123744899E-01  0.580513746028380E+00  0.135293643219563E+00  0.171191978881215E+01
     0.115599999999998E+02  0.468895783473150E-01  0.581128565662248E+00  0.137947428577180E+00  0.170965903578961E+01
     0.115699999999998E+02  0.479148070477271E-01  0.581734133115112E+00  0.140632052257133E+00  0.170741509877130E+01
     0.115799999999998E+02  0.489536688783211E-01  0.582330016398664E+00  0.143346980256781E+00  0.170518883009803E+01
     0.115899999999998E+02  0.500059084742279E-01  0.582915831215024E+00  0.146091605348922E+00  0.170298095092889E+01
